
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,131,1.01,28.9,1.96,0.24,19.16
2024,132,1.01,29.08,2.39,0.76,19.3
2024,133,1.04,28.32,2.18,1.27,20.15
2024,134,0.72,27.68,1.58,9.77,20.21
2024,135,1.29,28.11,1.64,0.1,19.36
2024,136,1.32,28.43,2.39,1.24,19.13
2024,137,1.23,27.86,2.51,8.58,20.0
2024,138,0.69,27.21,2.03,18.4,19.63
2024,139,1.57,27.51,1.71,1.74,19.29
2024,140,1.36,28.85,1.89,1.72,18.94
2024,141,1.11,28.8,2.32,5.86,20.14
2024,142,1.16,27.56,3.15,4.89,20.62
2024,143,1.2,28.2,3.28,3.26,19.54
2024,144,1.22,28.55,2.43,3.44,19.99
2024,145,1.27,28.53,2.13,1.48,19.38
2024,146,1.35,28.72,2.03,0.48,20.02
2024,147,1.14,28.44,1.61,0.98,19.3
2024,148,1.14,28.78,1.79,5.18,19.48
2024,149,1.29,28.53,2.27,21.53,19.27
2024,150,1.42,28.15,1.56,46.26,20.16
2024,151,1.4,28.9,2.0,6.73,19.14
2024,152,1.27,28.11,2.78,2.9,20.15
2024,153,1.37,28.99,2.09,5.35,19.45
2024,154,1.45,28.86,2.01,3.43,19.58
2024,155,1.49,27.2,2.04,15.11,20.05
2024,156,0.83,27.43,2.72,0.91,20.17
2024,157,1.12,26.89,3.75,6.43,20.05
2024,158,1.02,26.75,2.54,2.37,18.81
2024,159,1.22,27.24,2.28,2.55,19.39
2024,160,0.98,27.16,2.34,2.01,19.92
2024,161,1.27,27.61,1.61,3.64,19.16
2024,162,1.15,26.94,2.92,6.81,19.81
2024,163,1.34,26.69,2.31,2.6,19.54
2024,164,1.17,26.94,1.8,5.93,19.21
2024,165,1.18,27.22,2.46,3.23,19.93
2024,166,1.31,27.29,5.46,4.41,19.8
2024,167,0.46,26.52,3.65,23.35,19.59
2024,168,0.44,26.23,5.52,35.44,19.34
2024,169,0.26,26.4,6.16,75.3,20.09
2024,170,0.53,26.66,6.37,41.43,20.76
2024,171,0.74,26.63,5.12,63.74,20.59
2024,172,0.37,25.77,6.14,41.01,20.03
2024,173,0.86,25.33,5.42,19.07,18.98
2024,174,1.2,26.91,1.46,3.84,18.11
2024,175,1.27,27.19,2.24,12.49,19.8
2024,176,1.35,27.27,2.17,17.32,19.38
2024,177,1.55,27.38,2.43,17.84,19.33
2024,178,1.36,27.41,2.15,3.61,19.01
2024,179,1.38,26.44,2.3,44.31,18.69
2024,180,1.19,25.48,2.12,7.71,18.56
2024,181,0.99,25.84,2.53,18.45,18.85
2024,182,1.53,26.5,1.98,4.4,19.1
2024,183,1.18,26.81,1.96,3.55,19.66
2024,184,1.55,27.94,2.17,6.83,19.3
2024,185,1.2,27.17,2.88,6.9,19.55
2024,186,1.53,27.71,3.63,2.66,19.03
2024,187,1.37,26.47,1.87,11.56,17.88
2024,188,1.13,26.67,2.41,21.9,18.93
2024,189,1.47,25.97,3.07,32.17,19.46
2024,190,1.43,26.61,1.96,6.97,18.82
2024,191,1.14,27.26,1.55,13.64,19.46
2024,192,1.42,27.94,1.65,20.28,19.77
2024,193,1.4,27.29,2.66,4.37,19.03
2024,194,1.46,27.0,3.68,3.06,17.12
2024,195,1.57,28.12,2.34,2.65,19.17
2024,196,1.66,28.69,2.46,2.24,19.77
2024,197,1.57,28.26,2.16,5.57,19.85
2024,198,1.68,28.47,2.26,2.42,18.55
2024,199,1.5,28.69,1.67,1.15,19.43
2024,200,1.51,28.26,1.69,19.39,19.57
2024,201,1.38,27.68,1.75,33.56,20.12
2024,202,1.27,28.06,1.84,7.65,18.43
2024,203,1.57,28.23,1.06,5.33,18.84
2024,204,1.61,27.83,1.53,10.37,19.74
2024,205,1.47,28.21,2.88,4.7,19.32
2024,206,1.56,28.19,1.64,2.33,19.15
2024,207,1.47,28.16,1.3,10.48,19.79
2024,208,1.44,28.43,2.17,5.08,19.51
2024,209,1.48,27.97,1.9,5.59,19.75
2024,210,1.27,27.83,1.69,23.33,19.63
2024,211,1.59,28.5,2.74,0.37,17.74
2024,212,1.53,28.69,1.93,1.7,17.92
2024,213,1.47,28.77,1.75,6.35,18.61
2024,214,1.4,27.67,2.06,36.66,17.97
2024,215,1.25,27.7,2.41,6.81,18.7
2024,216,1.56,27.56,1.24,12.64,18.45
2024,217,1.52,27.15,1.64,18.83,18.98
2024,218,1.6,28.07,1.57,6.46,19.19
2024,219,1.52,28.57,1.77,1.57,19.72
2024,220,1.49,27.96,2.63,39.98,19.99
2024,221,1.22,26.55,2.44,19.47,19.27
2024,222,1.08,26.41,1.74,5.9,17.67
2024,223,1.47,28.13,1.72,1.59,19.61
2024,224,1.57,28.47,1.92,3.88,20.12
2024,225,1.56,27.5,1.91,6.65,18.95
2024,226,1.47,28.05,1.82,4.73,17.89
2024,227,1.47,27.97,1.47,6.38,18.53
2024,228,1.54,28.12,2.34,7.76,19.8
2024,229,1.43,27.88,2.15,4.38,20.18
2024,230,1.51,28.4,1.73,27.85,19.97
2024,231,1.58,28.21,1.59,15.49,19.78
2024,232,1.57,28.23,1.62,7.71,19.28
2024,233,1.56,28.77,2.04,3.63,18.57
2024,234,1.54,28.35,2.24,0.89,18.56
2024,235,1.59,28.46,2.03,5.57,18.52
2024,236,1.52,28.4,1.65,10.95,17.88
2024,237,1.52,28.21,1.65,14.02,18.86
2024,238,1.46,27.99,1.98,10.47,18.78
2024,239,1.25,27.88,1.17,12.84,19.6
2024,240,1.48,27.33,2.31,30.76,19.97
2024,241,1.52,28.12,1.92,4.8,19.87
2024,242,1.6,28.2,1.62,2.75,19.98
2024,243,1.58,28.79,2.01,2.44,20.0
2024,244,1.44,27.71,1.95,4.64,20.06
2024,245,1.32,27.08,1.95,6.62,19.9
2024,246,1.4,27.46,1.84,6.5,18.92
2024,247,1.47,27.44,1.81,12.29,20.05
2024,248,1.36,27.66,1.47,14.54,19.47
2024,249,1.25,28.39,1.45,6.85,19.69
2024,250,1.3,27.1,2.76,18.68,20.48
2024,251,1.21,26.93,1.27,3.76,18.83
2024,252,1.2,26.84,1.86,3.7,19.23
2024,253,1.5,27.42,1.62,7.52,19.09
2024,254,1.3,27.26,1.4,7.96,19.47
2024,255,1.44,27.54,1.15,1.92,19.37
2024,256,1.45,27.96,2.05,2.81,20.16
2024,257,1.38,27.59,1.82,3.37,20.11
2024,258,1.42,27.8,1.15,2.79,19.61
2024,259,1.2,27.71,1.89,6.82,20.72
2024,260,1.45,28.61,1.79,2.27,20.26
2024,261,1.37,28.65,1.76,3.2,20.08
2024,262,1.57,28.09,1.87,7.3,20.1
2024,263,1.34,27.63,1.84,7.73,19.67
2024,264,1.2,26.85,2.58,22.61,20.03
2024,265,0.98,25.76,2.32,38.2,19.11
2024,266,1.27,26.52,2.6,13.95,18.75
2024,267,1.26,27.13,3.97,6.49,19.44
2024,268,1.12,26.58,4.95,9.11,19.72
2024,269,0.81,26.57,5.81,8.99,19.51
2024,270,1.4,26.73,3.88,4.23,19.39
2024,271,0.9,26.55,4.4,6.51,19.38
2024,272,1.03,25.39,3.75,3.28,17.65
2024,273,1.16,25.95,2.86,4.67,18.49
2024,274,0.96,25.68,2.6,3.77,18.9
2024,275,1.12,25.4,4.23,5.9,18.51
2024,276,1.16,25.54,3.07,1.53,18.82
2024,277,0.95,25.76,2.16,1.89,18.6
2024,278,1.4,26.3,1.89,0.32,18.49
2024,279,1.28,26.39,2.27,0.37,18.69
2024,280,1.45,26.59,2.84,0.58,19.52
2024,281,1.3,26.43,3.36,2.39,19.53
2024,282,1.32,26.52,2.26,1.13,19.8
2024,283,1.19,26.8,1.51,2.01,18.36
2024,284,1.23,25.99,1.99,1.52,17.47
2024,285,1.1,26.03,3.38,1.54,17.26
2024,286,1.29,26.72,3.3,1.04,18.01
2024,287,1.26,26.72,1.97,1.43,17.87
2024,288,1.27,26.56,2.67,1.28,17.45
2024,289,1.34,26.94,2.68,4.01,17.32
2024,290,1.35,26.62,1.77,7.91,18.4
2024,291,1.25,27.5,2.06,1.29,18.22
2024,292,1.27,27.62,1.83,1.01,18.66
2024,293,0.99,26.61,3.22,11.75,19.26
2024,294,1.09,26.54,2.17,5.5,18.32
2024,295,1.26,26.96,1.53,8.21,18.5
2024,296,1.27,26.75,2.33,11.71,18.77
2024,297,1.28,27.06,2.68,0.08,17.81
2024,298,1.42,27.03,3.54,0.18,17.46
2024,299,1.37,27.58,3.33,0.07,17.8
2024,300,1.0,27.85,4.44,0.82,18.81
2024,301,1.37,27.48,4.16,0.79,18.23
2024,302,1.37,27.49,4.04,0.37,18.17
2024,303,1.36,27.49,2.6,0.06,18.04
2024,304,1.29,27.73,1.96,0.92,17.98
2024,305,1.27,27.08,1.76,1.06,18.2
2024,306,0.91,27.22,1.58,0.97,18.18
2024,307,1.19,26.39,1.89,3.29,17.3
2024,308,1.15,26.31,2.57,3.57,18.33
2024,309,1.11,26.21,2.51,1.84,18.91
2024,310,1.03,26.65,3.57,4.84,19.74
2024,311,1.09,26.58,2.58,2.31,20.14
2024,312,1.22,26.98,1.87,0.32,19.85
2024,313,1.18,26.73,2.06,1.92,18.09
2024,314,1.19,26.56,2.5,0.27,18.33
2024,315,1.11,26.66,2.76,0.99,18.39
2024,316,1.07,27.14,2.14,3.04,18.36
2024,317,1.08,26.46,1.51,3.79,17.48
2024,318,0.91,26.38,1.67,12.81,18.18
2024,319,1.08,26.89,2.0,17.85,18.38
2024,320,0.72,25.93,3.1,34.17,18.68
2024,321,0.59,25.43,3.83,57.57,19.14
2024,322,0.62,25.43,4.22,43.86,19.21
2024,323,0.53,25.34,3.01,7.55,18.55
2024,324,0.79,26.08,4.62,7.51,19.27
2024,325,1.14,26.74,4.07,19.06,19.81
2024,326,1.03,26.03,4.43,5.41,17.37
2024,327,1.26,24.48,6.05,1.04,14.39
2024,328,1.26,23.56,5.54,0.0,12.93
2024,329,1.25,24.61,3.6,0.0,14.2
2024,330,1.27,25.53,3.33,0.0,15.47
2024,331,1.26,26.2,4.63,0.08,17.25
2024,332,1.27,26.01,4.8,0.03,16.47
2024,333,1.26,25.97,2.99,0.02,15.3
2024,334,1.21,25.97,3.6,0.11,16.26
2024,335,1.26,24.96,6.63,0.0,14.79
2024,336,1.21,25.22,6.35,2.09,15.96
2024,337,1.1,26.15,4.24,0.68,17.32
2024,338,1.0,25.0,7.69,0.0,14.54
2024,339,1.05,25.04,6.44,0.03,14.79
2024,340,1.17,25.41,5.44,0.03,15.62
2024,341,1.22,25.22,6.18,0.05,15.51
2024,342,1.21,25.15,5.85,0.2,15.76
2024,343,1.14,25.88,3.61,0.29,16.84
2024,344,1.2,26.4,3.11,0.02,17.2
2024,345,1.22,26.93,2.32,0.07,17.44
2024,346,1.23,27.17,2.28,0.07,18.17
2024,347,1.19,26.59,3.96,0.1,17.15
2024,348,1.21,25.98,4.78,0.08,16.24
2024,349,1.23,25.71,3.49,0.12,16.19
2024,350,1.1,25.38,3.17,0.03,15.27
2024,351,1.23,24.71,3.71,0.07,14.47
2024,352,1.23,25.7,3.85,0.13,15.73
2024,353,1.21,25.93,3.46,1.49,16.64
2024,354,1.13,26.19,4.51,14.97,16.63
2024,355,1.12,25.33,5.2,37.29,16.39
2024,356,1.2,24.95,6.38,0.08,14.96
2024,357,1.2,24.58,5.66,0.0,14.61
2024,358,1.22,24.64,4.43,0.01,14.83
2024,359,1.12,25.5,3.61,0.01,15.84
2024,360,0.98,24.72,3.57,0.12,15.64
2024,361,0.88,25.88,3.31,0.18,16.86
2024,362,1.1,25.68,1.79,0.16,17.12
2024,363,0.98,25.96,1.79,0.06,17.36
2024,364,0.79,25.75,1.86,0.32,17.97
2024,365,0.64,25.58,1.71,0.46,17.82
2024,366,0.92,25.48,1.28,0.51,17.14
2025,1,0.98,25.99,1.62,3.66,16.68
