
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,133,0.58,24.14,2.58,6.11,17.13
2024,134,0.43,25.85,0.73,16.98,18.47
2024,135,1.68,24.19,1.25,1.4,13.78
2024,136,1.62,24.86,1.21,0.05,13.99
2024,137,0.48,24.64,1.87,40.02,17.84
2024,138,0.39,23.37,1.36,3.39,15.93
2024,139,1.57,25.89,0.79,0.7,16.73
2024,140,1.61,26.12,1.41,0.0,16.49
2024,141,1.53,25.85,1.82,0.0,16.52
2024,142,1.13,27.4,2.46,0.04,19.22
2024,143,1.06,27.39,2.39,0.39,19.69
2024,144,1.27,27.36,2.63,0.11,19.16
2024,145,1.42,27.96,2.48,0.0,19.14
2024,146,1.44,28.73,2.37,0.0,19.79
2024,147,1.1,28.97,2.31,0.0,19.89
2024,148,1.0,29.63,1.06,0.0,19.25
2024,149,0.75,26.65,1.62,2.92,18.84
2024,150,1.27,25.27,1.65,18.02,17.32
2024,151,1.48,26.42,1.86,14.61,18.64
2024,152,0.93,25.27,0.9,31.66,17.63
2024,153,1.2,27.18,1.0,4.65,18.37
2024,154,1.28,27.36,1.79,4.96,19.4
2024,155,1.39,27.24,2.26,7.13,20.22
2024,156,1.23,28.19,2.92,0.07,20.86
2024,157,0.74,27.55,1.5,12.32,20.6
2024,158,1.76,27.2,1.06,0.77,15.5
2024,159,1.72,28.26,0.97,0.0,16.2
2024,160,1.77,27.4,1.54,0.0,17.19
2024,161,1.49,28.27,1.21,0.03,18.42
2024,162,1.46,29.01,0.7,5.13,18.28
2024,163,1.49,28.18,0.79,4.23,18.1
2024,164,1.28,27.89,0.91,4.76,17.74
2024,165,1.52,28.99,1.04,0.86,17.9
2024,166,1.67,29.14,0.83,0.01,16.47
2024,167,1.67,28.5,1.41,0.0,15.83
2024,168,1.72,29.1,1.99,0.07,17.36
2024,169,1.48,28.32,2.73,1.86,18.91
2024,170,1.31,27.38,2.88,3.71,16.96
2024,171,0.51,25.87,3.21,23.94,18.75
2024,172,1.39,27.8,2.74,2.28,18.72
2024,173,1.63,27.79,1.81,0.87,18.06
2024,174,1.69,28.41,1.47,0.06,16.92
2024,175,1.62,29.12,1.34,0.09,17.81
2024,176,1.64,29.66,1.52,2.48,19.4
2024,177,1.68,30.08,1.74,1.66,19.48
2024,178,1.52,29.99,1.37,1.38,19.72
2024,179,1.61,30.75,0.87,2.82,18.75
2024,180,1.6,30.38,1.89,1.26,18.51
2024,181,1.72,30.83,2.01,1.89,17.98
2024,182,1.55,31.31,1.09,0.61,17.99
2024,183,1.62,30.64,0.92,0.65,16.18
2024,184,1.57,31.27,1.31,0.37,16.74
2024,185,1.45,31.14,1.53,0.04,17.63
2024,186,1.68,31.73,1.75,0.0,17.66
2024,187,1.62,31.17,0.9,0.13,16.59
2024,188,1.27,30.03,0.92,8.43,18.25
2024,189,0.99,27.86,2.37,39.97,19.81
2024,190,0.8,26.83,4.27,77.04,19.91
2024,191,1.59,27.93,0.82,0.41,16.8
2024,192,1.41,28.57,1.08,0.67,16.91
2024,193,0.92,27.59,0.89,3.86,17.98
2024,194,0.75,27.44,0.69,6.17,17.99
2024,195,0.95,27.31,0.68,3.88,18.44
2024,196,1.22,27.78,0.79,0.67,18.38
2024,197,1.35,27.71,1.2,0.06,18.09
2024,198,1.62,28.39,1.39,0.02,18.26
2024,199,1.29,29.09,1.15,4.26,19.45
2024,200,1.12,27.42,1.21,10.65,19.41
2024,201,1.2,28.08,1.09,5.9,18.83
2024,202,1.25,28.31,0.77,1.0,18.1
2024,203,1.26,28.58,0.91,3.72,18.38
2024,204,1.18,27.46,0.88,12.69,18.86
2024,205,0.92,26.43,1.24,25.34,18.79
2024,206,0.8,26.36,0.74,23.27,17.7
2024,207,0.48,24.48,1.56,22.34,17.9
2024,208,0.63,25.36,1.25,12.72,18.24
2024,209,0.67,25.39,0.93,11.74,18.6
2024,210,0.84,27.32,1.41,3.35,19.85
2024,211,1.53,28.5,1.7,0.67,19.9
2024,212,1.52,28.79,1.88,0.1,19.85
2024,213,1.53,28.63,1.88,0.0,19.82
2024,214,1.5,28.16,1.07,0.0,18.55
2024,215,1.43,29.02,0.86,0.3,17.75
2024,216,1.44,29.69,0.82,1.51,18.6
2024,217,1.31,29.9,0.87,2.23,18.75
2024,218,1.35,30.17,0.58,0.23,17.78
2024,219,1.46,29.93,0.79,0.05,17.91
2024,220,1.46,29.88,1.1,0.06,18.57
2024,221,1.49,30.04,0.98,0.01,18.02
2024,222,1.39,30.09,1.09,0.57,18.23
2024,223,1.28,29.6,1.11,0.24,17.63
2024,224,1.41,29.64,1.25,0.0,17.97
2024,225,1.35,30.14,1.17,0.18,18.9
2024,226,1.29,29.46,0.9,0.58,19.59
2024,227,1.4,29.91,1.12,0.23,18.71
2024,228,1.39,30.08,1.27,0.44,19.46
2024,229,1.42,30.3,1.19,0.16,18.48
2024,230,1.4,30.19,0.97,0.03,18.07
2024,231,1.36,30.54,0.88,0.01,17.78
2024,232,1.26,30.88,0.92,0.0,15.71
2024,233,1.4,31.46,1.03,0.01,16.12
2024,234,1.44,31.85,0.92,0.07,17.89
2024,235,1.25,32.19,1.4,0.67,19.0
2024,236,1.18,30.51,1.46,0.5,18.12
2024,237,1.28,29.96,1.65,0.09,15.12
2024,238,1.35,29.73,1.69,0.2,15.66
2024,239,1.0,27.28,1.4,3.12,17.96
2024,240,0.95,27.68,1.21,6.13,18.42
2024,241,1.08,27.67,1.25,1.62,17.37
2024,242,0.9,27.07,1.72,6.61,17.64
2024,243,0.72,26.84,2.11,2.75,17.73
2024,244,0.95,27.2,1.83,3.22,18.18
2024,245,1.0,28.08,1.95,5.97,18.81
2024,246,1.0,28.27,2.24,1.75,17.71
2024,247,0.77,28.24,1.71,2.97,17.43
2024,248,0.93,27.64,1.86,6.68,18.26
2024,249,0.76,27.48,2.6,7.33,18.39
2024,250,0.75,26.47,3.15,2.99,16.67
2024,251,1.38,25.47,3.09,0.05,12.81
2024,252,1.42,24.56,2.5,0.0,11.2
2024,253,1.35,25.47,2.19,0.0,10.81
2024,254,0.87,26.76,2.46,1.07,15.25
2024,255,0.69,27.41,2.0,1.97,17.41
2024,256,1.13,26.68,1.67,0.2,15.64
2024,257,1.31,28.46,1.0,0.0,15.53
2024,258,1.29,30.01,1.44,0.0,16.97
2024,259,1.01,29.56,0.83,2.68,17.04
2024,260,1.26,29.25,0.69,0.78,16.75
2024,261,1.3,28.92,0.86,0.0,15.91
2024,262,1.3,29.96,1.17,0.0,16.62
2024,263,1.3,30.62,0.9,0.07,16.71
2024,264,1.3,30.29,1.12,0.03,16.11
2024,265,1.22,29.5,1.52,0.02,15.97
2024,266,1.23,29.61,1.53,0.0,16.18
2024,267,1.01,29.3,0.85,4.64,16.86
2024,268,1.03,29.53,0.6,5.47,17.92
2024,269,0.95,28.03,1.67,2.32,16.7
2024,270,1.3,25.33,2.14,0.04,11.32
2024,271,1.29,24.62,1.55,0.0,9.17
2024,272,1.28,25.38,1.5,0.0,9.21
2024,273,1.23,25.99,1.17,0.0,10.26
2024,274,1.21,28.0,0.74,0.0,12.92
2024,275,1.17,27.58,1.52,0.0,11.65
2024,276,1.21,27.29,1.43,0.0,12.0
2024,277,1.21,27.37,1.42,0.02,12.01
2024,278,1.06,27.97,2.41,0.25,14.98
2024,279,0.86,27.87,1.69,0.05,15.64
2024,280,1.17,28.08,1.77,0.0,12.65
2024,281,1.14,27.37,1.89,0.0,10.96
2024,282,1.16,24.63,1.86,0.0,7.84
2024,283,1.15,23.39,1.61,0.0,7.51
2024,284,1.15,24.52,1.31,0.0,7.76
2024,285,1.09,24.98,1.02,0.0,8.23
2024,286,1.08,25.27,1.24,0.0,10.72
2024,287,1.09,26.42,1.83,0.0,11.32
2024,288,1.07,27.0,1.84,0.0,10.56
2024,289,1.07,27.1,0.93,0.0,9.83
2024,290,0.83,19.75,2.74,0.0,5.06
2024,291,1.09,16.82,1.82,0.0,4.37
2024,292,1.01,19.15,2.42,0.0,8.32
2024,293,1.03,21.52,1.86,0.0,8.92
2024,294,1.07,21.36,1.63,0.0,7.9
2024,295,1.04,21.86,1.44,0.0,8.43
2024,296,0.92,23.78,1.17,0.0,11.37
2024,297,1.02,25.1,1.08,0.0,12.0
2024,298,1.04,24.31,1.43,0.0,11.08
2024,299,0.97,25.59,1.36,0.0,13.43
2024,300,0.95,26.75,0.93,0.0,13.43
2024,301,1.01,25.84,1.25,0.0,11.72
2024,302,0.92,25.57,2.24,0.07,13.78
2024,303,0.87,26.29,3.13,0.11,13.52
2024,304,0.71,26.98,3.17,2.41,16.39
2024,305,0.56,26.53,1.13,8.74,16.69
2024,306,0.5,24.78,1.45,0.72,14.59
2024,307,0.59,23.97,2.3,16.16,15.65
2024,308,0.62,25.78,3.24,6.16,17.38
2024,309,0.6,25.96,3.8,9.27,17.37
2024,310,0.55,21.48,2.1,19.49,13.08
2024,311,0.78,21.17,1.17,0.05,10.71
2024,312,0.78,25.06,1.59,0.36,15.74
2024,313,0.62,25.1,1.98,7.31,17.1
2024,314,0.77,21.93,1.8,3.68,12.44
2024,315,0.56,22.68,1.29,3.94,14.54
2024,316,0.83,20.99,1.25,0.08,10.72
2024,317,0.88,19.05,1.13,0.03,9.24
2024,318,0.79,19.72,1.39,0.0,9.2
2024,319,0.9,16.35,1.76,0.0,6.21
2024,320,0.88,15.26,1.27,0.0,6.68
2024,321,0.58,19.41,1.75,0.38,10.94
2024,322,0.52,24.62,3.26,8.14,16.74
2024,323,0.47,23.59,3.21,6.52,15.45
2024,324,0.85,18.55,1.29,0.0,6.87
2024,325,0.86,14.31,2.53,0.01,4.92
2024,326,0.82,12.97,1.1,0.0,4.1
2024,327,0.81,14.31,1.1,0.0,5.27
2024,328,0.79,14.8,1.35,0.0,6.83
2024,329,0.7,20.16,2.19,0.0,11.02
2024,330,0.73,20.83,2.44,0.0,11.03
2024,331,0.73,14.15,1.34,0.0,6.35
2024,332,0.58,19.79,2.06,0.01,11.92
2024,333,0.44,14.07,2.8,0.0,6.2
2024,334,0.75,9.89,2.23,0.0,3.88
2024,335,0.52,9.91,1.22,0.0,4.62
2024,336,0.72,12.93,1.17,0.0,5.98
2024,337,0.72,11.38,1.48,0.0,4.99
2024,338,0.61,12.25,1.77,0.03,5.14
2024,339,0.37,16.43,1.99,9.6,10.94
2024,340,0.31,14.72,2.37,0.39,7.64
2024,341,0.71,9.88,1.94,0.22,3.91
2024,342,0.25,8.55,1.9,1.91,4.82
2024,343,0.21,12.91,1.21,5.74,8.88
2024,344,0.45,16.56,1.55,0.07,9.82
2024,345,0.56,12.35,3.08,0.01,6.02
2024,346,0.76,9.02,1.63,0.0,3.26
2024,347,0.73,10.06,1.83,0.0,4.84
2024,348,0.32,15.4,2.92,3.34,9.79
2024,349,0.51,19.63,1.88,11.79,12.74
2024,350,0.63,20.68,2.02,0.79,12.7
2024,351,0.58,20.79,1.56,0.06,12.68
2024,352,0.6,20.45,1.66,0.6,12.74
2024,353,0.51,17.19,1.96,1.49,9.79
2024,354,0.61,12.93,0.94,0.0,6.36
2024,355,0.72,11.89,1.68,0.0,5.5
2024,356,0.73,8.27,1.39,0.04,4.3
2024,357,0.71,9.62,1.75,0.0,5.71
2024,358,0.63,15.78,2.49,0.02,9.21
2024,359,0.62,19.08,2.01,9.46,12.26
2024,360,0.39,18.21,1.37,23.29,11.61
2024,361,0.29,19.46,2.3,17.79,13.19
2024,362,0.62,16.38,1.24,0.09,10.28
2024,363,0.42,19.54,1.92,9.9,13.08
2024,364,0.54,13.35,0.85,0.16,7.62
2024,365,0.73,16.77,2.06,0.5,10.62
2024,366,0.76,13.47,2.02,0.0,6.53
2025,1,0.74,9.9,1.56,0.0,5.71
