
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,50,0.72,-12.0,4.5,0.05,1.1
2024,51,0.69,-12.71,1.65,0.32,1.03
2024,52,0.65,-4.76,3.2,0.29,2.38
2024,53,0.41,0.15,2.22,1.3,3.6
2024,54,0.55,0.61,4.39,0.17,3.55
2024,55,0.87,-14.44,4.2,0.09,0.79
2024,56,0.76,-6.67,2.59,0.36,1.91
2024,57,0.68,0.65,4.02,0.83,3.2
2024,58,0.71,4.08,3.47,0.27,4.68
2024,59,0.32,6.15,6.91,4.6,5.73
2024,60,0.8,-9.9,7.96,0.3,0.99
2024,61,0.61,-6.03,2.62,0.27,1.88
2024,62,0.42,1.33,2.15,2.33,3.94
2024,63,0.46,4.33,1.45,1.2,4.61
2024,64,0.55,6.45,4.11,0.08,5.38
2024,65,0.74,6.89,3.45,0.01,5.63
2024,66,0.23,4.58,4.24,6.22,4.84
2024,67,0.77,2.62,5.09,0.65,3.41
2024,68,0.91,0.76,3.27,0.11,2.91
2024,69,0.53,2.35,5.42,10.64,3.83
2024,70,0.53,0.55,4.63,15.04,3.69
2024,71,0.58,-1.57,7.61,2.31,2.7
2024,72,0.99,-0.37,3.56,0.12,2.89
2024,73,0.71,0.89,2.66,0.09,3.27
2024,74,0.89,5.19,1.65,0.17,4.18
2024,75,0.83,5.31,2.34,2.94,4.74
2024,76,0.49,2.54,2.5,0.79,3.6
2024,77,0.63,4.05,5.01,5.09,4.2
2024,78,0.55,2.25,5.58,2.27,3.78
2024,79,0.68,-1.66,4.25,0.83,2.56
2024,80,0.64,0.82,5.22,0.92,3.01
2024,81,0.86,-6.47,8.3,0.13,1.5
2024,82,0.98,-6.98,3.62,0.1,1.4
2024,83,0.3,-5.18,4.11,4.01,2.06
2024,84,1.1,-4.27,2.38,0.6,1.96
2024,85,0.97,-0.18,3.1,0.13,2.73
2024,86,0.9,3.56,3.75,0.26,4.15
2024,87,0.84,7.46,2.87,1.83,5.73
2024,88,0.55,3.94,3.28,0.15,4.02
2024,89,0.97,2.88,4.74,0.19,3.46
2024,90,0.99,1.02,5.02,0.05,2.76
2024,91,1.15,2.88,3.02,0.03,3.24
2024,92,0.74,3.72,1.75,0.08,3.93
2024,93,1.08,3.11,3.99,0.37,3.63
2024,94,0.65,3.23,6.55,9.12,3.82
2024,95,0.49,1.06,7.47,11.03,3.63
2024,96,0.59,2.51,4.32,3.46,4.06
2024,97,0.7,3.19,3.53,0.17,3.92
2024,98,1.24,5.99,1.99,0.22,4.02
2024,99,1.26,8.64,2.45,0.24,5.06
2024,100,1.21,8.71,2.85,0.14,5.23
2024,101,0.71,10.54,2.21,1.13,7.24
2024,102,0.45,9.36,3.82,8.89,6.86
2024,103,0.73,14.22,6.1,17.95,8.96
2024,104,0.69,6.76,4.95,2.68,5.28
2024,105,0.91,5.94,3.06,1.63,5.0
2024,106,0.97,7.2,3.17,0.54,4.92
2024,107,1.14,5.76,3.61,0.06,4.22
2024,108,1.22,4.66,3.18,0.0,3.85
2024,109,0.73,6.43,4.43,1.13,5.08
2024,110,0.6,10.02,4.64,1.56,6.5
2024,111,1.1,6.55,4.19,0.61,4.52
2024,112,0.84,4.66,4.81,0.49,3.91
2024,113,1.42,2.28,3.54,0.03,2.66
2024,114,1.23,9.67,3.91,1.06,5.44
2024,115,0.73,4.5,4.17,9.69,4.19
2024,116,1.43,1.99,2.05,0.52,2.75
2024,117,1.45,6.75,1.21,0.67,3.43
2024,118,1.12,9.72,2.75,1.55,5.9
2024,119,0.59,13.51,3.11,7.62,8.62
2024,120,1.13,7.95,2.58,0.51,4.68
2024,121,0.42,8.08,4.9,11.66,5.71
2024,122,0.87,10.19,1.57,0.12,6.08
2024,123,0.57,12.97,2.47,5.28,7.67
2024,124,1.13,12.59,2.67,0.59,7.53
2024,125,0.78,15.9,2.69,0.58,9.21
2024,126,0.46,12.02,3.71,9.27,7.91
2024,127,1.18,15.34,2.97,1.08,8.29
2024,128,1.52,14.19,2.37,0.06,7.07
2024,129,0.4,11.16,4.3,7.1,7.25
2024,130,0.98,10.29,2.26,0.66,6.01
2024,131,1.39,11.14,2.14,0.2,5.58
2024,132,1.25,12.36,2.18,0.3,6.7
2024,133,1.05,12.07,1.33,1.67,7.3
2024,134,0.93,14.45,2.76,4.13,8.22
2024,135,0.77,18.02,2.78,4.58,10.83
2024,136,1.05,16.18,1.88,0.9,9.08
2024,137,1.03,16.15,3.24,0.32,9.49
2024,138,1.3,18.98,1.71,0.45,10.68
2024,139,1.19,18.98,2.66,1.54,10.59
2024,140,1.32,19.69,1.64,0.28,10.67
2024,141,1.45,21.27,2.53,0.06,12.14
2024,142,1.02,20.22,1.76,2.38,12.31
2024,143,1.49,23.61,1.93,3.57,14.75
2024,144,1.37,20.89,4.41,0.87,11.51
2024,145,1.27,15.56,4.44,0.18,7.63
2024,146,1.46,15.38,1.37,0.56,7.56
2024,147,1.45,18.54,1.73,0.45,9.39
2024,148,0.88,19.26,5.36,16.9,11.92
2024,149,1.02,18.0,5.31,2.3,10.44
2024,150,1.52,13.53,2.54,0.07,6.84
2024,151,1.63,14.41,2.5,0.1,6.79
2024,152,1.46,16.47,3.05,0.08,7.91
2024,153,1.67,19.6,1.25,0.08,9.71
2024,154,1.56,18.86,1.44,0.64,8.73
2024,155,1.68,21.57,1.08,0.36,9.63
2024,156,1.45,23.63,0.94,0.15,11.31
2024,157,1.34,25.27,1.21,1.05,13.35
2024,158,0.88,22.35,2.51,19.79,14.95
2024,159,1.24,19.08,2.71,7.82,11.29
2024,160,1.21,17.79,4.18,3.95,10.43
2024,161,0.95,16.68,3.88,5.06,9.5
2024,162,0.79,14.02,4.37,2.05,8.35
2024,163,0.89,15.34,1.93,0.28,8.36
2024,164,1.11,16.49,2.27,0.14,9.16
2024,165,1.38,20.44,2.94,0.77,11.86
2024,166,1.48,20.98,3.69,2.23,11.29
2024,167,1.69,14.79,2.76,0.87,7.0
2024,168,1.54,16.52,1.08,0.08,7.38
2024,169,1.08,22.05,2.13,0.08,13.12
2024,170,1.5,25.35,2.02,0.25,17.37
2024,171,1.32,26.59,2.87,0.75,18.36
2024,172,1.26,26.31,2.79,2.07,16.49
2024,173,0.81,20.96,2.5,1.4,11.1
2024,174,0.91,20.03,1.21,2.28,11.7
2024,175,0.59,22.32,4.42,29.16,15.27
2024,176,0.93,18.68,4.12,8.31,11.78
2024,177,1.63,21.63,3.33,0.39,12.25
2024,178,1.36,22.29,3.48,3.5,13.06
2024,179,1.2,16.64,3.76,5.61,8.27
2024,180,1.72,16.95,1.97,0.01,7.67
2024,181,0.51,19.42,3.49,11.18,12.74
2024,182,1.46,21.95,4.4,2.66,12.94
2024,183,1.74,19.7,2.18,3.78,9.19
2024,184,1.64,21.95,1.55,0.58,10.24
2024,185,1.35,22.97,3.4,1.47,12.6
2024,186,1.59,25.06,2.82,1.08,14.89
2024,187,1.28,24.14,2.06,0.97,13.66
2024,188,1.11,24.55,1.8,6.05,14.74
2024,189,1.46,24.68,1.25,1.61,14.29
2024,190,1.42,25.15,2.04,0.03,13.58
2024,191,1.1,25.01,2.67,0.32,14.43
2024,192,0.53,23.77,3.32,33.25,15.31
2024,193,0.61,21.25,3.61,9.3,13.22
2024,194,1.19,23.61,1.14,0.38,13.34
2024,195,1.3,24.23,2.53,0.38,13.74
2024,196,1.48,24.53,2.62,0.09,13.83
2024,197,1.32,25.47,2.46,7.31,16.2
2024,198,1.14,25.22,2.28,5.01,16.19
2024,199,1.03,24.08,3.26,1.67,14.94
2024,200,1.4,21.3,3.77,0.15,10.95
2024,201,1.53,21.21,2.86,0.0,9.85
2024,202,1.48,22.34,3.88,2.4,11.31
2024,203,1.56,20.1,2.44,0.54,8.76
2024,204,1.46,22.04,1.53,0.44,9.21
2024,205,1.12,22.15,2.17,0.66,11.28
2024,206,0.93,23.17,2.49,8.55,13.91
2024,207,1.03,21.16,4.76,1.29,11.71
2024,208,1.43,22.06,3.1,0.08,9.93
2024,209,1.41,22.93,1.96,0.01,10.96
2024,210,1.3,25.02,1.58,0.02,11.11
2024,211,1.26,25.89,1.12,0.49,12.17
2024,212,1.24,26.64,2.04,0.8,13.91
2024,213,0.85,25.08,1.84,12.53,17.44
2024,214,1.23,26.72,2.15,0.73,14.45
2024,215,1.19,27.15,2.05,0.15,14.38
2024,216,1.13,26.11,3.0,0.95,15.08
2024,217,1.09,26.79,2.05,1.93,13.94
2024,218,0.52,19.01,1.6,5.09,10.07
2024,219,1.11,19.84,1.46,0.29,8.68
2024,220,1.47,20.46,1.44,0.19,8.04
2024,221,1.13,21.77,2.89,5.41,9.93
2024,222,0.31,20.91,2.86,83.14,14.67
2024,223,1.33,21.39,4.4,1.68,12.89
2024,224,1.15,19.56,3.44,1.67,11.23
2024,225,1.07,18.69,2.71,1.17,10.67
2024,226,1.1,20.91,2.68,0.03,11.3
2024,227,1.14,22.72,1.78,1.23,13.0
2024,228,0.8,23.59,1.49,0.1,13.06
2024,229,0.7,23.43,1.26,0.0,13.42
2024,230,0.67,23.5,2.82,0.3,13.97
2024,231,0.78,22.84,3.12,1.96,14.25
2024,232,0.41,17.46,3.04,23.11,11.23
2024,233,0.6,15.25,2.69,2.78,8.58
2024,234,0.57,14.89,2.14,15.54,9.23
2024,235,0.59,17.29,1.93,1.8,9.97
2024,236,1.21,19.08,2.17,0.05,10.58
2024,237,1.18,19.99,2.51,0.02,11.1
2024,238,0.91,21.91,1.08,2.86,12.2
2024,239,1.14,22.46,1.03,0.62,11.98
2024,240,1.03,22.8,2.32,4.33,13.42
2024,241,1.03,18.86,2.99,1.19,9.55
2024,242,1.29,15.83,2.06,0.12,7.65
2024,243,1.19,18.86,2.73,1.11,10.26
2024,244,0.3,20.64,2.74,11.17,13.84
2024,245,1.04,19.87,3.59,6.99,11.86
2024,246,0.88,14.25,3.23,0.59,6.94
2024,247,1.17,15.74,3.09,0.01,7.29
2024,248,1.16,18.53,2.74,0.03,9.3
2024,249,1.16,19.74,2.06,0.03,10.37
2024,250,1.11,19.11,3.24,0.01,9.71
2024,251,0.77,17.02,3.68,12.8,10.25
2024,252,0.69,11.54,5.01,0.71,6.12
2024,253,1.09,14.4,3.42,0.01,7.11
2024,254,1.07,14.14,2.77,0.05,6.25
2024,255,1.06,17.19,1.97,0.03,8.56
2024,256,0.77,20.23,1.09,0.01,9.96
2024,257,1.03,21.84,1.15,0.17,11.09
2024,258,1.0,21.37,1.55,0.79,12.35
2024,259,1.0,22.8,0.92,0.03,11.31
2024,260,1.02,22.49,2.03,0.04,11.2
2024,261,0.95,21.92,2.01,0.0,11.23
2024,262,0.88,22.52,0.9,0.0,10.88
2024,263,0.83,22.03,2.21,0.01,10.97
2024,264,0.82,20.47,3.17,0.29,11.71
2024,265,0.73,19.14,2.66,1.98,10.61
2024,266,0.85,17.15,2.96,1.82,9.47
2024,267,0.36,15.37,2.81,3.43,8.98
2024,268,0.83,16.22,2.38,0.17,8.59
2024,269,0.28,14.94,3.86,7.31,8.91
2024,270,0.58,17.68,3.21,11.22,9.9
2024,271,0.57,16.81,2.09,0.3,8.77
2024,272,0.82,16.37,2.23,0.06,9.21
2024,273,0.79,17.46,1.28,0.03,9.31
2024,274,0.86,16.85,2.27,0.03,9.33
2024,275,0.66,17.29,2.49,0.2,9.13
2024,276,0.54,15.77,2.93,2.46,9.14
2024,277,0.8,14.93,2.51,0.2,7.6
2024,278,0.74,15.98,1.76,0.81,8.39
2024,279,0.75,13.57,2.04,0.51,6.3
2024,280,0.72,13.39,3.19,5.35,6.91
2024,281,0.47,13.67,3.07,1.47,7.54
2024,282,0.63,9.87,1.79,0.47,5.78
2024,283,0.57,7.98,2.5,0.26,5.4
2024,284,0.39,8.85,4.07,0.02,5.1
2024,285,0.67,11.22,4.32,0.64,5.94
2024,286,0.67,10.04,5.09,0.48,4.65
2024,287,0.53,6.42,1.58,0.03,3.88
2024,288,0.19,5.73,4.28,5.62,4.83
2024,289,0.41,5.61,4.45,2.74,4.68
2024,290,0.42,5.63,3.37,0.22,4.02
2024,291,0.69,5.98,2.05,0.08,4.05
2024,292,0.68,8.19,1.63,0.52,4.52
2024,293,0.65,9.16,2.62,0.74,5.49
2024,294,0.62,11.77,3.4,0.8,6.26
2024,295,0.62,15.25,2.95,0.14,7.88
2024,296,0.61,15.18,1.94,0.6,8.69
2024,297,0.43,16.6,3.47,0.87,8.45
2024,298,0.61,7.45,2.2,0.06,4.13
2024,299,0.58,6.0,1.01,0.09,3.61
2024,300,0.55,6.94,4.63,1.28,4.21
2024,301,0.39,3.12,3.75,0.18,3.06
2024,302,0.58,0.64,1.3,0.42,2.14
2024,303,0.4,4.11,2.72,4.73,4.56
2024,304,0.38,14.14,3.07,1.42,8.69
2024,305,0.49,19.1,4.78,0.56,9.82
2024,306,0.33,12.84,4.32,3.4,7.58
2024,307,0.3,2.94,2.07,0.1,3.12
2024,308,0.52,0.98,1.04,0.3,2.52
2024,309,0.21,4.4,2.36,4.6,3.94
2024,310,0.24,12.55,2.7,1.57,8.11
2024,311,0.29,16.12,4.38,0.24,9.06
2024,312,0.42,8.51,3.18,0.75,4.8
2024,313,0.32,7.6,5.85,1.25,4.58
2024,314,0.48,2.64,3.03,0.6,3.19
2024,315,0.32,4.96,1.63,1.01,3.72
2024,316,0.2,9.9,4.18,10.66,6.6
2024,317,0.42,2.5,4.65,1.78,3.06
2024,318,0.44,-1.51,2.39,1.83,2.23
2024,319,0.4,-0.9,2.93,0.41,2.46
2024,320,0.42,1.53,2.24,0.29,3.23
2024,321,0.38,3.31,2.93,0.64,3.91
2024,322,0.38,1.48,1.89,0.36,3.63
2024,323,0.2,4.25,2.65,1.35,4.72
2024,324,0.3,3.71,2.05,0.65,4.36
2024,325,0.27,2.97,2.64,1.72,4.55
2024,326,0.21,5.77,4.12,1.53,5.2
2024,327,0.24,5.33,6.28,5.06,4.95
2024,328,0.2,4.42,3.58,0.73,4.54
2024,329,0.2,1.7,6.03,0.38,3.17
2024,330,0.23,-0.6,3.14,0.08,2.95
2024,331,0.11,0.16,2.72,6.03,3.77
2024,332,0.19,1.82,4.72,0.37,3.42
2024,333,0.16,-0.15,1.79,3.79,3.6
2024,334,0.22,-0.16,3.2,2.89,3.37
2024,335,0.19,-0.21,3.84,0.13,3.12
2024,336,0.16,-2.05,3.11,10.04,2.87
2024,337,0.2,-3.97,2.18,0.23,2.38
2024,338,0.22,-3.8,1.73,0.26,2.34
2024,339,0.18,-4.04,2.81,2.41,2.57
2024,340,0.14,-1.27,2.81,2.76,3.2
2024,341,0.27,-8.07,4.33,0.43,1.51
2024,342,0.26,-7.23,1.64,2.17,1.69
2024,343,0.13,-2.65,3.81,5.31,2.9
2024,344,0.19,-6.75,3.77,2.05,1.91
2024,345,0.14,-0.01,2.44,5.19,3.59
2024,346,0.15,0.86,2.63,21.01,3.93
2024,347,0.22,-3.46,5.95,1.64,2.55
2024,348,0.25,-10.38,2.54,0.4,1.35
2024,349,0.31,-13.29,1.06,1.12,1.12
2024,350,0.27,-12.14,1.84,0.33,1.32
2024,351,0.16,-1.73,2.04,0.19,3.07
2024,352,0.14,2.83,5.41,6.05,4.27
2024,353,0.12,0.46,2.72,3.9,3.75
2024,354,0.22,-5.42,3.81,0.78,2.01
2024,355,0.2,-9.97,2.93,1.16,1.28
2024,356,0.24,-12.74,3.86,0.65,1.02
2024,357,0.3,-19.07,2.95,0.79,0.59
2024,358,0.2,-12.95,1.68,3.42,1.08
2024,359,0.17,-8.14,1.76,4.31,1.78
2024,360,0.28,-10.81,1.22,1.48,1.36
2024,361,0.28,-11.56,0.99,1.37,1.3
2024,362,0.19,-10.89,1.02,0.54,1.39
2024,363,0.16,-5.42,1.92,0.5,2.45
2024,364,0.16,0.76,2.14,5.49,3.97
2024,365,0.13,4.31,3.97,4.85,5.08
2024,366,0.21,2.02,3.51,0.17,3.91
2025,1,0.1,0.05,3.99,4.16,3.73
