
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,93,1.31,23.31,2.5,0.0,14.22
2024,94,1.19,23.84,1.82,0.0,14.66
2024,95,0.65,24.63,1.32,1.88,14.09
2024,96,0.88,22.61,1.94,12.28,14.24
2024,97,1.45,24.14,1.59,0.35,13.22
2024,98,1.31,24.87,1.46,0.03,13.55
2024,99,1.24,24.25,1.34,0.04,15.08
2024,100,1.37,24.97,2.1,0.02,14.67
2024,101,1.28,23.87,2.09,0.0,15.33
2024,102,1.14,25.59,1.69,0.0,13.82
2024,103,1.33,23.52,5.03,0.0,10.65
2024,104,1.26,23.47,5.29,0.0,11.64
2024,105,1.26,24.01,4.08,0.01,11.96
2024,106,1.64,24.35,1.94,0.0,10.88
2024,107,1.43,24.95,1.59,0.01,13.24
2024,108,1.21,24.92,1.4,0.09,14.53
2024,109,1.14,25.8,1.4,0.02,14.01
2024,110,1.28,25.1,1.35,0.67,12.91
2024,111,1.18,23.43,1.26,2.79,14.35
2024,112,1.12,24.69,1.18,3.71,15.36
2024,113,1.23,25.33,1.46,1.32,14.28
2024,114,1.42,23.9,2.2,0.54,11.21
2024,115,1.4,24.55,1.88,3.48,13.05
2024,116,1.49,24.2,1.97,1.11,12.01
2024,117,1.38,23.66,1.71,1.44,12.31
2024,118,1.15,23.88,2.0,7.22,15.19
2024,119,1.21,23.51,2.0,2.47,15.05
2024,120,1.27,24.18,2.08,0.73,15.03
2024,121,1.15,23.84,1.19,5.37,14.32
2024,122,1.06,24.62,1.21,11.72,15.47
2024,123,1.22,24.55,1.51,0.41,14.47
2024,124,1.34,24.93,1.15,1.3,15.43
2024,125,1.32,25.58,0.79,1.18,14.86
2024,126,1.29,25.23,1.55,0.6,15.32
2024,127,1.15,25.7,1.29,2.97,15.88
2024,128,1.19,25.6,1.57,1.63,15.89
2024,129,1.12,25.57,1.96,0.0,16.52
2024,130,0.91,25.07,1.61,0.0,15.98
2024,131,1.14,24.64,1.6,0.04,15.09
2024,132,1.0,24.92,1.3,0.02,14.97
2024,133,0.96,25.76,1.89,0.57,15.42
2024,134,1.06,24.16,1.76,3.17,16.71
2024,135,1.33,25.0,2.03,2.36,15.86
2024,136,1.29,23.87,1.65,3.61,15.75
2024,137,1.18,23.63,1.91,5.8,16.93
2024,138,0.99,23.4,2.2,2.22,15.66
2024,139,1.3,24.69,1.74,0.41,14.93
2024,140,1.25,25.79,0.89,0.15,15.37
2024,141,1.06,26.08,1.19,0.32,15.52
2024,142,1.1,25.85,1.22,1.16,15.85
2024,143,1.1,25.95,1.05,2.61,15.17
2024,144,1.14,25.7,1.41,7.4,15.93
2024,145,1.19,24.55,1.98,17.44,18.04
2024,146,1.16,25.16,1.41,3.87,16.63
2024,147,1.09,23.73,1.29,4.07,16.21
2024,148,1.01,24.81,1.22,3.62,15.18
2024,149,1.15,24.61,0.77,2.51,16.03
2024,150,1.46,24.7,1.31,6.04,14.51
2024,151,1.24,23.88,1.78,9.32,15.45
2024,152,1.14,23.79,1.43,23.77,15.91
2024,153,1.11,24.09,1.03,7.13,16.77
2024,154,1.28,23.76,1.35,7.06,16.23
2024,155,1.29,23.71,1.15,9.1,16.66
2024,156,1.18,23.97,1.34,2.0,16.77
2024,157,1.1,22.93,1.37,11.82,17.44
2024,158,0.87,22.18,1.4,9.78,17.34
2024,159,0.84,22.59,1.27,5.07,16.55
2024,160,0.81,22.69,2.02,1.26,16.71
2024,161,1.2,23.34,1.66,2.03,16.05
2024,162,1.13,22.77,1.49,6.39,16.24
2024,163,1.15,22.3,1.95,13.46,15.39
2024,164,1.13,22.44,1.43,3.33,16.2
2024,165,0.9,22.74,1.08,1.28,16.31
2024,166,1.09,22.37,1.51,1.39,16.79
2024,167,0.91,21.7,1.16,14.81,17.14
2024,168,0.68,21.53,3.96,41.67,17.54
2024,169,0.67,21.62,4.14,11.59,16.89
2024,170,0.78,21.67,3.47,14.04,16.79
2024,171,0.81,21.81,2.8,9.88,16.81
2024,172,0.88,21.5,3.76,27.71,17.57
2024,173,0.8,21.04,3.11,17.81,16.85
2024,174,1.36,22.24,1.81,7.52,16.38
2024,175,1.22,22.33,0.63,3.64,16.58
2024,176,1.25,21.9,1.08,8.6,15.72
2024,177,1.3,22.58,0.78,14.57,15.77
2024,178,1.39,22.62,0.55,16.92,16.31
2024,179,1.3,22.41,0.86,1.11,15.61
2024,180,1.12,21.08,0.82,1.19,16.43
2024,181,0.93,20.58,2.04,3.91,15.93
2024,182,1.18,21.8,1.25,8.06,16.21
2024,183,0.65,22.12,1.0,0.2,16.05
2024,184,1.3,22.39,1.64,1.55,15.58
2024,185,1.28,21.66,1.38,5.54,15.41
2024,186,1.47,21.9,1.08,4.27,14.24
2024,187,1.22,21.69,0.89,2.19,15.59
2024,188,0.93,21.45,0.48,8.89,15.95
2024,189,1.05,21.94,1.08,18.19,15.97
2024,190,1.14,21.23,1.22,42.78,15.98
2024,191,0.98,22.25,0.97,7.71,16.04
2024,192,1.37,22.48,1.05,6.13,15.83
2024,193,1.3,21.89,1.24,6.37,14.68
2024,194,1.19,20.32,2.01,4.82,13.72
2024,195,1.32,21.8,2.82,3.17,14.97
2024,196,1.45,22.39,3.23,0.14,14.91
2024,197,1.27,22.61,2.45,9.75,15.63
2024,198,1.23,22.42,1.59,11.63,15.48
2024,199,1.45,22.61,1.64,4.03,15.43
2024,200,1.4,22.74,1.35,3.81,15.13
2024,201,1.36,22.25,1.75,21.75,16.01
2024,202,0.98,21.83,1.06,11.83,16.04
2024,203,1.28,21.7,0.97,4.54,15.84
2024,204,1.4,21.97,1.22,5.59,15.47
2024,205,1.41,22.51,1.26,8.86,16.33
2024,206,1.29,22.57,1.16,5.05,16.18
2024,207,1.23,21.77,1.44,12.37,16.06
2024,208,1.29,22.58,1.35,1.67,15.74
2024,209,1.28,22.41,1.25,0.5,15.65
2024,210,1.06,22.38,1.07,4.31,16.63
2024,211,1.14,22.8,1.17,6.01,15.4
2024,212,1.25,22.09,1.5,4.49,15.47
2024,213,1.37,21.77,1.7,3.0,15.72
2024,214,0.96,20.8,1.97,5.13,14.74
2024,215,1.2,20.96,1.38,3.26,13.89
2024,216,1.35,21.72,0.93,5.87,15.2
2024,217,1.27,22.0,0.8,16.08,14.99
2024,218,1.37,22.37,0.92,9.08,15.83
2024,219,1.38,22.45,1.7,1.85,15.52
2024,220,1.43,22.2,1.53,5.2,15.56
2024,221,1.23,22.17,0.79,2.02,15.76
2024,222,1.15,21.28,1.0,5.76,15.25
2024,223,1.29,22.49,1.13,7.0,15.59
2024,224,1.3,22.27,2.15,4.88,15.84
2024,225,1.28,22.1,1.6,7.04,15.54
2024,226,1.21,22.0,1.34,3.69,15.1
2024,227,1.05,21.27,1.3,7.7,15.51
2024,228,1.32,22.35,1.26,9.06,15.8
2024,229,1.34,22.31,1.18,15.38,16.41
2024,230,1.38,22.35,1.24,21.32,16.15
2024,231,1.27,22.37,0.99,4.62,16.29
2024,232,1.37,22.29,1.38,0.68,15.16
2024,233,1.24,21.99,1.46,5.84,15.28
2024,234,1.28,21.86,1.51,2.22,14.64
2024,235,1.29,21.52,1.73,9.56,14.34
2024,236,1.3,21.7,1.48,8.21,14.33
2024,237,1.29,21.95,1.63,16.69,14.73
2024,238,1.24,22.32,1.51,6.45,14.88
2024,239,1.14,22.32,1.3,7.04,15.69
2024,240,1.28,22.22,1.28,10.17,16.03
2024,241,1.34,22.37,0.89,6.7,16.1
2024,242,1.32,22.67,0.94,4.78,16.19
2024,243,1.42,22.95,0.82,3.1,15.7
2024,244,1.23,22.26,1.16,3.24,15.47
2024,245,1.27,22.52,1.05,9.08,16.98
2024,246,1.28,22.86,0.75,9.36,16.57
2024,247,1.3,22.42,0.96,10.08,16.31
2024,248,1.21,21.25,1.32,10.95,16.26
2024,249,1.13,22.5,1.11,6.19,16.42
2024,250,1.17,21.65,1.22,14.84,16.62
2024,251,1.12,21.18,1.66,2.23,15.39
2024,252,1.2,21.46,1.37,6.53,15.76
2024,253,1.3,22.53,1.0,12.47,16.64
2024,254,0.99,22.29,0.96,7.18,16.9
2024,255,1.26,22.3,1.06,3.26,16.43
2024,256,1.24,23.2,0.98,1.16,16.59
2024,257,1.3,22.37,0.61,6.14,16.77
2024,258,1.37,22.83,0.59,1.32,16.87
2024,259,1.15,22.5,0.72,2.05,16.97
2024,260,1.22,23.19,0.75,1.25,16.75
2024,261,1.28,22.72,1.12,1.89,16.8
2024,262,1.31,23.01,1.03,3.32,16.35
2024,263,1.16,22.66,0.72,7.68,16.82
2024,264,1.17,22.09,0.82,8.98,16.0
2024,265,0.9,21.56,0.71,26.66,16.01
2024,266,1.12,21.48,0.6,28.02,15.44
2024,267,1.13,21.22,1.11,16.24,15.47
2024,268,1.04,20.55,1.65,37.44,16.06
2024,269,0.86,20.9,2.66,2.3,16.72
2024,270,1.23,21.42,2.06,2.29,16.18
2024,271,0.92,20.96,1.92,2.7,16.17
2024,272,1.06,20.99,0.8,1.16,15.76
2024,273,1.08,20.59,1.47,6.26,16.04
2024,274,1.03,20.85,1.23,19.0,15.65
2024,275,1.0,19.91,1.68,17.33,15.83
2024,276,0.98,19.75,2.11,2.66,15.25
2024,277,0.86,19.94,1.62,1.75,14.61
2024,278,1.14,21.23,1.21,2.65,15.17
2024,279,1.13,21.39,1.0,1.52,15.93
2024,280,1.28,21.77,1.07,3.27,16.65
2024,281,1.29,21.92,1.26,1.95,15.98
2024,282,1.02,21.86,0.61,4.27,16.74
2024,283,1.15,21.44,0.59,2.51,16.36
2024,284,1.16,21.04,1.4,4.72,14.75
2024,285,1.09,19.15,2.2,2.14,12.81
2024,286,0.97,21.08,2.57,0.48,14.51
2024,287,0.97,20.83,1.84,1.32,14.88
2024,288,1.19,20.85,1.46,0.39,14.85
2024,289,1.14,21.39,0.9,10.11,15.11
2024,290,1.13,21.52,0.65,8.39,15.83
2024,291,0.9,21.62,1.13,6.42,15.71
2024,292,0.97,21.49,2.1,2.99,14.96
2024,293,0.79,21.32,1.12,5.59,15.95
2024,294,0.78,21.31,1.93,9.97,16.22
2024,295,1.04,20.98,1.79,5.19,14.94
2024,296,0.97,21.26,1.7,7.46,15.49
2024,297,1.05,21.07,2.32,0.21,14.6
2024,298,1.14,20.96,2.37,0.12,14.31
2024,299,1.09,21.68,2.51,0.36,15.26
2024,300,0.94,21.21,3.42,0.87,15.08
2024,301,0.98,20.27,3.8,0.28,14.09
2024,302,1.12,20.73,3.33,1.77,14.27
2024,303,1.16,21.2,1.92,0.24,14.69
2024,304,1.13,21.31,1.44,1.69,15.07
2024,305,1.0,20.77,1.29,3.31,14.89
2024,306,0.87,21.13,1.28,4.4,14.76
2024,307,0.93,20.56,1.29,15.56,14.4
2024,308,1.12,20.82,1.09,0.22,14.64
2024,309,1.11,21.36,0.65,2.05,15.67
2024,310,1.19,21.63,0.89,4.1,15.82
2024,311,1.09,21.77,0.84,2.93,16.01
2024,312,1.2,21.95,0.91,2.11,15.6
2024,313,1.11,20.73,0.98,4.61,15.13
2024,314,1.14,21.44,0.48,0.98,15.45
2024,315,1.07,21.27,0.92,2.01,15.7
2024,316,0.95,21.67,1.11,1.81,15.5
2024,317,0.87,20.94,1.02,2.84,15.16
2024,318,0.95,20.93,0.74,6.32,15.53
2024,319,0.94,21.32,1.3,2.04,15.1
2024,320,0.73,21.18,1.1,1.65,15.32
2024,321,0.67,20.63,0.89,3.42,15.24
2024,322,0.63,20.33,1.6,25.31,16.33
2024,323,0.69,20.71,2.26,9.67,16.06
2024,324,0.92,21.18,2.08,5.61,16.44
2024,325,0.91,21.18,1.19,2.37,15.99
2024,326,0.83,19.71,3.51,6.07,13.65
2024,327,0.99,17.99,3.68,2.95,11.41
2024,328,0.95,16.96,2.29,2.53,10.93
2024,329,1.07,17.46,1.56,1.47,11.77
2024,330,1.23,18.21,1.72,0.06,11.65
2024,331,0.92,19.56,2.82,0.31,13.3
2024,332,1.17,19.48,2.24,0.14,12.74
2024,333,1.24,18.84,1.24,0.0,11.29
2024,334,1.16,18.45,2.37,0.0,11.74
2024,335,1.22,17.97,3.8,0.01,10.75
2024,336,1.03,18.89,3.63,0.03,12.37
2024,337,0.57,19.2,4.53,0.13,12.88
2024,338,1.11,18.34,6.05,0.19,11.03
2024,339,1.11,17.57,5.19,0.61,11.4
2024,340,1.0,19.02,3.09,0.14,11.9
2024,341,1.0,19.23,3.41,0.03,12.53
2024,342,1.09,18.35,3.95,0.07,11.78
2024,343,0.98,19.45,2.79,0.05,13.15
2024,344,1.14,20.1,2.08,0.0,13.59
2024,345,1.17,20.6,1.28,0.0,13.59
2024,346,1.11,20.95,2.09,0.59,14.62
2024,347,0.85,20.17,4.0,0.8,13.86
2024,348,1.14,19.54,4.03,0.06,12.71
2024,349,1.12,19.7,3.36,0.03,12.84
2024,350,0.79,19.57,2.79,0.42,13.28
2024,351,1.2,17.88,2.78,0.11,10.56
2024,352,1.06,18.98,2.38,0.1,12.02
2024,353,1.05,19.86,2.49,0.25,13.17
2024,354,0.96,20.11,3.36,1.25,13.34
2024,355,0.94,19.84,3.27,1.47,13.48
2024,356,1.11,18.95,3.02,0.01,11.7
2024,357,1.14,18.26,2.66,0.01,10.82
2024,358,1.07,18.36,2.34,0.45,11.29
2024,359,0.93,19.16,1.93,0.31,12.51
2024,360,0.79,18.97,1.55,0.01,12.72
2024,361,0.79,20.23,1.22,0.03,12.68
2024,362,1.04,20.72,0.79,0.02,13.44
2024,363,0.75,21.18,1.05,0.0,14.75
2024,364,0.83,21.17,0.7,0.22,14.67
2024,365,0.79,20.43,1.47,0.67,13.68
2024,366,1.0,20.08,0.95,0.37,13.48
2025,1,0.95,19.4,1.6,0.32,12.84
