
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,47,0.64,2.87,2.86,0.19,3.36
2024,48,0.66,-0.06,4.47,4.81,3.01
2024,49,0.79,-0.19,3.31,0.03,2.75
2024,50,0.83,2.0,1.85,0.11,3.06
2024,51,0.78,1.79,2.07,0.0,3.47
2024,52,0.83,1.52,2.01,0.0,3.54
2024,53,0.49,4.0,2.95,0.84,4.74
2024,54,0.36,5.75,2.01,4.09,5.45
2024,55,0.58,4.26,3.3,0.31,4.11
2024,56,0.8,0.84,2.01,0.0,2.85
2024,57,0.81,6.53,1.99,0.04,5.22
2024,58,0.39,10.39,3.65,0.4,7.26
2024,59,0.24,12.54,6.26,6.9,8.23
2024,60,0.97,1.6,3.99,0.0,2.71
2024,61,0.83,3.62,2.89,0.94,3.51
2024,62,0.7,7.63,3.02,20.28,6.24
2024,63,0.72,10.56,1.48,0.01,6.54
2024,64,0.79,11.33,2.44,2.29,7.29
2024,65,0.61,8.83,2.9,10.33,6.38
2024,66,0.3,9.35,2.36,10.12,7.03
2024,67,0.84,11.19,3.62,0.7,6.93
2024,68,0.84,8.19,2.78,0.0,5.58
2024,69,0.29,8.11,3.97,20.48,6.43
2024,70,0.8,5.02,6.58,1.91,4.04
2024,71,1.08,4.82,5.92,0.0,3.62
2024,72,1.03,10.22,3.3,0.0,5.75
2024,73,0.89,12.06,1.88,0.01,6.39
2024,74,1.02,14.42,2.2,0.0,6.98
2024,75,0.54,15.47,3.32,1.2,9.47
2024,76,1.14,10.74,2.51,0.0,6.21
2024,77,0.97,12.09,3.62,0.0,6.34
2024,78,1.05,5.03,4.35,0.01,3.76
2024,79,1.09,4.33,3.89,0.01,3.59
2024,80,1.09,7.78,5.12,0.01,4.51
2024,81,1.19,2.32,3.15,0.0,2.79
2024,82,0.72,5.11,3.16,2.2,4.08
2024,83,0.67,7.66,5.28,37.91,5.75
2024,84,1.22,3.17,3.43,0.0,3.33
2024,85,1.22,5.1,2.5,0.0,4.18
2024,86,0.92,7.12,2.38,0.01,5.37
2024,87,0.37,8.03,1.65,13.2,6.28
2024,88,0.42,7.18,3.18,5.56,5.25
2024,89,1.18,7.32,4.27,0.0,4.34
2024,90,0.74,9.58,2.09,1.28,5.89
2024,91,0.71,11.77,1.52,3.52,6.98
2024,92,0.63,10.75,2.06,13.24,7.54
2024,93,0.32,9.78,3.0,7.77,7.18
2024,94,0.35,9.82,3.88,30.53,7.35
2024,95,0.93,7.28,2.8,2.04,5.31
2024,96,0.93,6.55,4.39,0.09,4.71
2024,97,0.99,7.13,4.31,0.0,4.86
2024,98,1.38,10.26,2.3,0.0,5.22
2024,99,1.27,12.57,1.56,0.0,6.33
2024,100,1.01,15.66,1.43,0.0,9.16
2024,101,1.13,17.55,2.02,0.03,10.49
2024,102,0.44,16.92,4.73,4.57,11.14
2024,103,1.04,15.29,5.81,2.3,8.39
2024,104,1.35,12.2,5.65,0.04,5.91
2024,105,1.4,15.4,3.86,0.01,8.24
2024,106,1.24,19.56,1.73,1.08,11.52
2024,107,1.4,16.18,1.93,0.0,7.46
2024,108,0.74,15.84,2.5,0.48,9.62
2024,109,1.3,16.36,2.37,0.55,9.52
2024,110,0.39,11.52,2.75,1.04,7.43
2024,111,1.11,14.2,2.96,0.15,7.0
2024,112,0.66,8.01,2.2,0.08,4.66
2024,113,1.51,10.16,2.16,0.0,4.54
2024,114,1.45,12.87,2.89,0.0,6.06
2024,115,1.15,15.69,3.44,0.05,7.75
2024,116,0.91,11.39,2.6,0.01,6.16
2024,117,1.22,10.83,2.72,0.0,5.46
2024,118,0.44,12.28,3.15,1.38,7.49
2024,119,1.4,18.71,1.91,0.15,10.85
2024,120,1.47,22.05,1.82,0.0,12.36
2024,121,1.25,21.05,2.56,1.14,12.49
2024,122,1.49,20.85,1.83,0.43,10.56
2024,123,1.5,21.66,1.75,0.0,11.81
2024,124,1.18,17.18,3.63,0.42,9.91
2024,125,0.37,12.62,3.36,15.26,8.06
2024,126,0.63,16.8,2.5,9.74,10.99
2024,127,0.85,19.4,0.94,0.75,12.21
2024,128,1.09,21.11,1.44,1.74,12.88
2024,129,1.26,22.61,2.51,0.26,14.16
2024,130,0.88,18.59,2.52,5.87,11.15
2024,131,0.67,12.94,3.44,4.41,8.34
2024,132,1.22,13.16,1.76,9.24,6.73
2024,133,1.15,14.15,2.58,3.56,7.88
2024,134,1.59,16.51,2.32,0.08,9.07
2024,135,0.43,17.36,2.62,7.11,11.25
2024,136,0.69,16.97,2.81,3.47,10.87
2024,137,1.51,18.9,2.99,0.02,10.87
2024,138,0.62,17.7,1.39,0.48,10.57
2024,139,0.49,16.83,1.52,8.96,10.88
2024,140,0.89,19.02,1.09,0.41,11.28
2024,141,1.29,19.47,1.28,0.01,11.56
2024,142,1.61,20.9,2.01,0.0,12.23
2024,143,1.49,22.38,2.25,0.03,13.89
2024,144,1.13,23.5,1.38,0.56,14.9
2024,145,1.25,22.61,1.58,0.57,12.94
2024,146,1.45,23.19,1.7,3.49,13.26
2024,147,1.52,23.83,1.58,3.14,15.08
2024,148,0.85,23.14,3.12,10.14,15.93
2024,149,1.36,21.62,2.87,0.78,12.14
2024,150,1.1,18.87,1.84,3.27,10.72
2024,151,1.54,17.82,3.12,0.07,8.55
2024,152,1.72,17.64,2.67,0.01,7.27
2024,153,1.65,19.51,1.51,0.0,8.62
2024,154,1.23,20.96,2.29,0.64,11.66
2024,155,1.3,23.73,1.2,1.22,13.79
2024,156,1.43,24.31,1.77,0.05,13.77
2024,157,0.83,23.09,2.47,9.32,16.06
2024,158,1.05,24.54,2.72,2.05,16.51
2024,159,1.55,22.72,2.89,0.26,11.87
2024,160,1.68,21.47,2.25,0.0,10.41
2024,161,1.34,21.56,3.22,0.06,11.07
2024,162,1.33,20.82,2.44,0.63,10.34
2024,163,1.39,19.38,2.19,0.17,9.53
2024,164,1.53,21.51,1.15,0.0,9.35
2024,165,1.61,24.62,2.15,0.44,13.35
2024,166,1.37,26.69,1.49,1.98,13.52
2024,167,1.72,23.72,2.48,0.37,10.87
2024,168,1.56,24.18,1.59,0.0,10.14
2024,169,1.62,26.18,2.83,0.0,13.38
2024,170,1.65,26.71,2.56,0.0,12.78
2024,171,1.68,25.93,1.98,0.0,11.83
2024,172,1.59,26.08,1.68,0.0,11.87
2024,173,1.68,28.07,1.55,0.01,13.24
2024,174,1.63,30.33,1.97,0.07,14.31
2024,175,1.3,30.45,3.63,0.05,14.2
2024,176,1.66,27.11,3.83,0.2,11.62
2024,177,1.55,26.63,2.37,2.1,9.85
2024,178,1.4,29.37,2.56,3.2,13.78
2024,179,1.51,26.5,2.25,5.17,12.24
2024,180,1.46,25.27,3.61,0.0,10.36
2024,181,1.27,27.73,3.02,8.38,15.53
2024,182,1.17,27.57,2.32,10.04,17.81
2024,183,1.61,22.12,3.74,2.78,9.49
2024,184,1.52,24.51,2.22,0.0,9.78
2024,185,1.63,25.43,2.6,0.0,11.26
2024,186,1.12,27.56,1.95,2.38,15.89
2024,187,1.58,30.59,1.94,0.12,17.34
2024,188,1.54,31.7,1.55,0.39,16.49
2024,189,1.48,30.29,1.53,0.01,12.83
2024,190,1.42,30.95,1.94,0.03,14.95
2024,191,1.42,30.88,1.89,0.27,16.67
2024,192,1.26,30.85,3.55,3.75,17.63
2024,193,1.63,28.27,2.15,0.59,11.91
2024,194,0.65,24.4,1.87,9.9,15.08
2024,195,1.42,27.99,1.51,2.69,15.64
2024,196,1.51,31.02,1.43,1.36,14.66
2024,197,1.47,31.67,2.6,0.88,14.07
2024,198,1.49,32.39,2.85,1.49,15.31
2024,199,1.37,30.64,1.96,6.24,16.41
2024,200,1.0,27.09,1.39,2.17,14.88
2024,201,1.32,26.79,1.98,0.08,11.37
2024,202,0.7,26.08,2.04,0.6,14.27
2024,203,1.43,28.64,1.03,0.03,13.51
2024,204,0.91,25.52,2.25,10.68,16.64
2024,205,1.35,27.26,2.3,2.29,13.9
2024,206,0.89,27.04,0.84,5.88,15.67
2024,207,0.76,27.04,1.45,2.26,15.08
2024,208,1.23,25.35,1.62,0.13,10.41
2024,209,1.38,26.04,1.5,0.0,9.49
2024,210,1.29,26.42,1.39,0.0,9.64
2024,211,1.23,28.36,2.16,1.49,13.87
2024,212,1.02,27.25,2.97,3.53,16.55
2024,213,1.37,28.96,1.85,4.73,16.17
2024,214,1.35,30.6,1.37,0.24,14.63
2024,215,1.46,31.22,1.99,6.32,16.45
2024,216,1.31,27.87,1.99,7.65,17.18
2024,217,1.14,26.67,1.56,9.8,16.06
2024,218,1.39,29.13,1.52,0.19,14.24
2024,219,1.21,29.46,2.32,3.82,16.06
2024,220,1.0,26.9,2.25,18.0,16.6
2024,221,0.35,25.02,4.42,26.53,17.97
2024,222,0.72,26.37,4.79,13.16,19.25
2024,223,1.27,26.09,1.6,2.06,15.45
2024,224,1.28,23.7,2.1,0.25,11.73
2024,225,1.35,23.51,2.15,0.02,10.88
2024,226,1.26,23.7,1.73,0.0,11.13
2024,227,1.21,24.42,2.13,0.0,11.35
2024,228,1.28,25.35,1.61,0.0,11.3
2024,229,1.1,26.05,1.78,0.53,11.38
2024,230,1.0,24.98,2.34,10.03,16.06
2024,231,1.05,26.04,1.31,12.79,17.03
2024,232,1.07,24.11,3.03,3.98,13.91
2024,233,1.18,19.84,3.38,0.02,9.1
2024,234,1.28,19.09,2.65,0.0,7.74
2024,235,1.34,20.42,1.52,0.0,7.64
2024,236,1.42,22.17,1.05,0.0,7.72
2024,237,1.25,21.83,1.43,0.0,9.48
2024,238,1.31,23.87,1.33,0.0,10.62
2024,239,1.1,25.16,1.63,3.55,13.38
2024,240,1.31,26.18,1.2,0.05,11.62
2024,241,1.2,29.51,1.82,0.06,13.34
2024,242,1.1,26.68,2.54,14.13,16.44
2024,243,0.57,24.39,2.44,3.46,14.79
2024,244,0.75,25.13,1.8,2.06,14.88
2024,245,0.76,25.89,1.7,0.69,15.97
2024,246,1.28,22.86,3.58,0.14,9.75
2024,247,1.33,19.61,2.76,0.0,6.76
2024,248,1.19,19.86,2.03,0.0,7.82
2024,249,1.17,20.98,1.96,0.0,10.01
2024,250,1.08,22.11,1.18,0.0,11.13
2024,251,0.71,20.31,3.06,0.5,10.58
2024,252,1.33,17.46,2.69,0.0,6.1
2024,253,1.24,18.67,1.84,0.0,5.83
2024,254,1.27,21.88,1.75,0.0,7.15
2024,255,1.17,22.63,1.33,0.0,8.99
2024,256,1.18,22.03,1.77,0.14,10.5
2024,257,0.85,22.65,1.9,0.0,11.87
2024,258,1.09,22.95,2.3,0.0,10.83
2024,259,0.99,22.05,2.85,0.0,10.82
2024,260,0.8,20.76,3.19,0.1,11.08
2024,261,0.5,21.71,3.55,6.63,13.72
2024,262,0.54,21.86,2.97,6.95,14.23
2024,263,0.85,23.28,1.52,0.57,10.83
2024,264,1.06,23.41,1.66,0.01,10.99
2024,265,0.96,22.78,1.73,6.7,12.92
2024,266,0.48,21.55,2.28,5.07,12.55
2024,267,0.39,19.42,2.86,10.8,11.42
2024,268,0.26,19.52,3.27,7.08,11.85
2024,269,0.34,20.76,3.14,12.72,13.88
2024,270,0.62,22.9,1.78,3.07,15.63
2024,271,0.28,22.9,3.28,6.25,16.43
2024,272,1.0,24.39,1.66,1.1,13.95
2024,273,0.42,20.95,2.7,2.5,13.66
2024,274,0.24,19.42,2.71,5.36,12.34
2024,275,0.38,19.15,2.74,3.51,11.82
2024,276,0.49,19.08,1.12,1.15,11.63
2024,277,0.71,20.91,0.68,0.19,11.71
2024,278,0.69,21.47,1.43,0.25,13.13
2024,279,0.97,19.47,2.39,0.01,9.51
2024,280,0.98,18.82,1.59,0.03,9.0
2024,281,0.93,18.65,3.17,0.21,9.21
2024,282,0.97,15.28,2.05,0.09,6.21
2024,283,0.96,14.95,2.88,0.01,5.96
2024,284,0.97,12.39,2.69,0.21,5.31
2024,285,0.94,13.22,2.03,0.0,5.52
2024,286,0.84,17.47,2.07,0.0,7.33
2024,287,0.81,19.92,3.45,0.0,9.33
2024,288,0.75,15.71,4.26,0.0,7.19
2024,289,0.51,10.93,2.44,0.0,4.8
2024,290,0.69,9.66,3.18,0.0,4.79
2024,291,0.86,10.05,3.12,0.0,4.55
2024,292,0.86,12.61,2.17,0.0,4.74
2024,293,0.82,14.16,1.24,0.0,5.02
2024,294,0.82,14.74,1.28,0.0,4.84
2024,295,0.81,16.54,1.64,0.0,5.64
2024,296,0.81,18.29,1.47,0.0,6.54
2024,297,0.79,16.4,2.01,0.0,7.04
2024,298,0.81,15.72,3.53,0.0,6.3
2024,299,0.79,13.0,1.8,0.01,5.44
2024,300,0.71,14.01,3.13,0.0,6.02
2024,301,0.77,10.47,1.8,0.0,3.46
2024,302,0.72,11.05,1.67,0.0,4.24
2024,303,0.67,13.16,1.89,0.0,6.61
2024,304,0.73,16.96,1.79,0.0,8.58
2024,305,0.73,20.12,3.08,0.02,9.86
2024,306,0.59,19.84,3.77,0.0,8.22
2024,307,0.72,11.88,2.24,0.0,4.87
2024,308,0.68,9.66,2.04,0.0,4.36
2024,309,0.5,11.23,1.85,0.0,6.35
2024,310,0.66,16.55,2.77,0.0,9.37
2024,311,0.65,20.27,2.8,0.0,11.12
2024,312,0.51,20.57,2.04,0.0,9.95
2024,313,0.66,16.12,3.04,0.0,5.3
2024,314,0.67,10.76,2.36,0.0,3.53
2024,315,0.43,11.22,3.11,4.11,6.2
2024,316,0.61,16.48,3.23,3.2,8.39
2024,317,0.65,10.8,4.02,0.0,4.42
2024,318,0.61,5.52,2.06,0.0,3.03
2024,319,0.26,7.96,2.29,4.62,5.37
2024,320,0.37,9.85,2.82,0.87,6.26
2024,321,0.59,10.5,3.47,0.02,5.77
2024,322,0.52,8.19,1.78,0.0,4.89
2024,323,0.55,12.78,1.84,0.0,6.41
2024,324,0.37,11.55,1.51,0.28,6.05
2024,325,0.37,12.99,2.15,12.96,8.22
2024,326,0.35,5.79,4.0,2.78,4.19
2024,327,0.3,2.97,5.29,4.31,3.83
2024,328,0.48,7.2,4.69,0.03,4.76
2024,329,0.47,8.43,2.64,0.0,4.62
2024,330,0.51,8.59,1.59,0.02,5.06
2024,331,0.51,10.4,3.18,3.18,5.72
2024,332,0.34,6.3,1.65,0.03,3.9
2024,333,0.31,8.57,3.86,9.7,5.98
2024,334,0.24,3.12,3.1,0.0,3.26
2024,335,0.51,-1.02,2.97,0.0,2.0
2024,336,0.37,0.83,2.03,0.01,2.46
2024,337,0.51,-0.98,2.59,0.01,2.29
2024,338,0.5,-0.49,3.13,0.0,2.35
2024,339,0.38,0.97,3.67,0.02,2.37
2024,340,0.48,0.94,6.12,0.14,2.28
2024,341,0.49,-1.3,3.92,0.01,2.06
2024,342,0.42,-0.07,2.86,0.0,2.13
2024,343,0.47,5.76,2.76,0.0,3.92
2024,344,0.33,7.06,2.0,1.27,6.09
2024,345,0.22,7.47,1.54,1.9,6.4
2024,346,0.37,10.26,4.9,25.27,7.63
2024,347,0.48,1.49,3.68,0.0,2.4
2024,348,0.35,-0.24,1.43,0.0,2.34
2024,349,0.4,-0.71,2.28,0.0,2.32
2024,350,0.22,0.85,2.28,7.24,3.59
2024,351,0.18,5.65,1.68,7.94,5.36
2024,352,0.41,9.27,2.55,0.16,6.01
2024,353,0.22,6.41,2.62,2.91,5.33
2024,354,0.41,3.92,2.3,0.2,3.79
2024,355,0.26,1.63,2.19,0.7,3.92
2024,356,0.41,-0.47,4.22,0.05,2.54
2024,357,0.48,-3.49,2.52,0.0,1.79
2024,358,0.45,-2.86,2.2,0.0,1.92
2024,359,0.25,0.08,1.87,0.29,3.36
2024,360,0.32,1.81,1.07,0.0,3.62
2024,361,0.3,0.38,1.36,0.65,3.27
2024,362,0.42,1.77,1.5,2.1,3.72
2024,363,0.22,5.56,1.48,10.89,5.65
2024,364,0.31,12.24,4.09,2.34,8.33
2024,365,0.49,9.04,2.96,0.04,5.29
2024,366,0.36,8.0,2.72,8.58,5.67
2025,1,0.43,5.41,5.45,0.47,4.15
