
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,106,1.39,33.87,3.22,0.01,17.38
2024,107,1.4,33.78,3.08,0.0,16.87
2024,108,1.33,33.89,2.92,0.01,17.24
2024,109,1.41,34.72,3.0,0.04,16.54
2024,110,1.5,34.86,3.11,0.07,16.8
2024,111,1.45,35.44,2.64,0.02,15.79
2024,112,1.49,35.44,2.57,0.0,14.87
2024,113,1.47,35.0,3.39,0.0,16.77
2024,114,1.48,34.56,3.35,0.0,17.64
2024,115,1.45,34.3,3.06,0.0,16.98
2024,116,1.52,34.63,2.86,0.0,16.65
2024,117,1.61,34.99,3.19,0.0,15.89
2024,118,1.56,35.32,2.99,0.02,17.23
2024,119,1.52,34.95,3.16,0.0,17.46
2024,120,1.52,35.33,3.03,0.0,16.76
2024,121,1.6,35.78,3.05,0.0,15.72
2024,122,1.38,36.03,3.01,0.0,16.45
2024,123,1.35,35.33,3.13,0.0,17.77
2024,124,1.25,35.27,2.84,0.0,16.71
2024,125,1.3,35.26,2.9,0.58,17.58
2024,126,1.35,35.56,2.37,0.35,17.5
2024,127,1.32,35.11,2.84,2.88,17.9
2024,128,0.33,30.93,2.35,19.52,20.08
2024,129,1.38,31.69,1.25,1.75,17.5
2024,130,1.15,31.5,2.22,2.79,19.27
2024,131,1.22,31.31,1.68,3.88,19.64
2024,132,1.13,31.03,0.77,6.15,19.81
2024,133,1.41,32.5,0.91,1.05,19.25
2024,134,1.08,30.17,1.66,17.49,20.71
2024,135,1.38,30.78,1.14,6.46,20.06
2024,136,1.37,31.66,0.89,2.21,19.3
2024,137,0.86,31.37,1.27,5.66,20.72
2024,138,1.31,30.82,1.71,2.26,20.18
2024,139,1.01,31.1,1.84,0.65,19.94
2024,140,1.26,30.24,1.79,24.5,21.39
2024,141,1.31,30.62,1.46,10.85,21.37
2024,142,0.98,29.86,0.98,21.84,21.58
2024,143,1.14,29.31,0.98,15.93,21.12
2024,144,1.19,28.53,1.64,22.23,21.3
2024,145,1.13,28.27,2.0,4.4,21.15
2024,146,1.28,29.16,2.05,2.3,21.45
2024,147,1.37,29.8,1.88,3.54,20.79
2024,148,1.47,30.69,1.96,0.96,20.33
2024,149,1.41,30.8,1.82,0.36,20.12
2024,150,1.34,30.14,1.83,3.46,20.21
2024,151,1.45,29.07,1.59,28.25,21.31
2024,152,1.18,29.26,1.94,10.97,21.43
2024,153,0.99,28.93,2.12,9.6,21.1
2024,154,1.35,29.5,1.81,1.72,20.12
2024,155,1.26,29.75,2.0,5.2,19.89
2024,156,1.38,29.71,2.04,8.48,19.94
2024,157,1.26,29.43,2.3,0.38,18.45
2024,158,1.25,29.43,1.95,0.72,18.9
2024,159,1.19,29.51,2.16,5.5,18.96
2024,160,1.33,28.86,2.3,1.76,19.11
2024,161,1.2,28.82,2.62,0.69,18.92
2024,162,0.96,28.17,2.4,1.84,18.45
2024,163,1.11,28.62,2.33,1.14,18.7
2024,164,1.33,29.46,2.25,1.86,17.98
2024,165,1.5,30.18,2.12,0.09,18.52
2024,166,1.44,30.22,1.85,0.7,19.54
2024,167,1.55,31.16,1.72,0.27,19.47
2024,168,1.49,31.32,1.89,1.51,19.01
2024,169,1.3,30.03,1.85,1.98,19.56
2024,170,1.37,30.32,1.75,0.33,18.42
2024,171,1.5,30.38,1.96,5.58,18.32
2024,172,1.48,30.41,2.21,2.74,19.09
2024,173,1.37,29.16,2.01,3.41,19.36
2024,174,1.26,29.07,2.39,3.21,19.35
2024,175,1.16,28.45,2.59,4.42,19.23
2024,176,1.02,27.86,1.78,2.69,19.25
2024,177,0.87,28.22,2.6,15.66,19.25
2024,178,0.76,28.11,2.57,11.65,18.73
2024,179,1.24,29.62,1.74,3.17,19.52
2024,180,1.39,29.31,1.73,2.9,19.87
2024,181,0.82,28.88,1.79,5.4,20.47
2024,182,1.27,29.05,1.46,9.12,20.03
2024,183,1.2,28.17,1.9,9.71,19.01
2024,184,1.32,29.7,1.89,1.48,18.55
2024,185,0.99,28.94,1.4,7.07,18.81
2024,186,0.78,28.31,1.26,8.1,19.01
2024,187,1.18,28.07,1.69,21.65,19.45
2024,188,1.5,28.87,1.47,3.78,19.34
2024,189,1.39,28.66,1.45,2.28,19.53
2024,190,1.16,28.55,1.25,4.52,20.08
2024,191,1.07,29.19,1.2,1.45,19.55
2024,192,0.77,28.66,1.46,6.0,20.41
2024,193,1.21,28.73,2.17,9.88,19.55
2024,194,1.35,27.11,2.05,12.78,19.12
2024,195,1.23,27.68,2.7,3.92,19.28
2024,196,1.34,28.3,2.41,4.69,18.74
2024,197,0.73,27.51,1.76,6.96,19.25
2024,198,0.94,27.05,2.4,7.34,19.21
2024,199,1.32,27.26,2.02,6.56,19.24
2024,200,1.09,27.99,2.07,6.34,19.83
2024,201,0.85,28.34,2.33,8.58,19.66
2024,202,1.08,28.71,2.05,3.98,19.57
2024,203,1.17,28.48,2.13,10.87,18.89
2024,204,1.02,28.07,2.42,2.42,18.19
2024,205,1.16,28.13,2.79,9.69,18.64
2024,206,1.04,27.69,3.03,5.41,18.99
2024,207,0.67,27.64,3.25,2.05,18.62
2024,208,0.96,27.74,2.81,5.73,18.7
2024,209,0.99,28.72,2.41,18.6,20.47
2024,210,1.01,27.71,2.21,16.18,20.46
2024,211,1.13,27.69,2.23,17.47,20.05
2024,212,0.92,28.29,1.95,3.45,19.61
2024,213,0.92,28.43,1.95,0.63,19.53
2024,214,1.05,28.49,1.56,4.36,19.72
2024,215,0.96,28.55,0.95,5.49,19.38
2024,216,0.96,28.25,0.93,28.2,19.82
2024,217,1.43,28.05,1.58,24.11,19.41
2024,218,1.52,28.24,1.93,5.26,19.5
2024,219,1.53,28.28,1.69,11.43,19.74
2024,220,1.47,28.21,1.6,14.47,20.05
2024,221,1.24,28.53,1.29,5.56,20.0
2024,222,1.22,29.2,1.55,0.15,19.68
2024,223,1.59,29.07,1.63,0.51,20.42
2024,224,1.54,28.62,1.75,1.57,20.69
2024,225,1.19,28.91,2.06,9.34,20.54
2024,226,1.48,29.08,1.53,4.07,20.26
2024,227,1.48,29.45,1.44,3.67,20.06
2024,228,1.54,29.31,1.47,7.74,20.39
2024,229,1.45,29.58,1.58,4.86,20.65
2024,230,1.31,29.43,1.03,2.8,20.15
2024,231,1.34,29.59,1.21,4.14,20.7
2024,232,1.4,29.15,1.31,5.76,20.96
2024,233,1.11,28.77,1.25,17.29,20.83
2024,234,1.16,28.91,1.18,10.28,19.94
2024,235,1.43,29.17,1.34,1.18,20.13
2024,236,1.19,28.83,1.18,1.25,19.64
2024,237,1.21,28.97,1.15,9.36,20.4
2024,238,1.2,28.0,1.45,5.79,19.92
2024,239,1.41,28.5,1.18,12.49,19.69
2024,240,1.43,28.36,1.66,12.09,19.99
2024,241,1.32,28.17,1.6,13.33,20.18
2024,242,1.12,27.88,1.79,8.03,19.79
2024,243,1.23,28.36,2.11,3.16,19.28
2024,244,1.35,28.28,2.15,0.93,18.89
2024,245,1.49,28.07,1.87,26.07,19.64
2024,246,1.12,27.04,1.52,19.25,20.3
2024,247,0.91,27.73,1.52,17.24,20.62
2024,248,1.24,27.4,2.04,8.57,20.05
2024,249,1.29,27.98,2.53,4.65,19.9
2024,250,1.15,27.81,2.21,0.32,19.92
2024,251,1.15,28.05,2.65,0.5,18.93
2024,252,1.02,28.18,2.45,3.36,19.52
2024,253,1.05,28.05,2.16,0.69,19.56
2024,254,1.14,28.57,2.11,5.58,20.22
2024,255,0.94,28.7,1.51,10.8,20.27
2024,256,1.26,28.45,1.54,4.05,19.98
2024,257,1.12,28.31,1.59,18.14,20.11
2024,258,1.15,27.61,2.18,9.2,19.28
2024,259,1.29,27.13,2.43,24.27,19.29
2024,260,1.37,28.44,2.26,2.44,19.52
2024,261,1.12,28.29,1.88,7.98,20.7
2024,262,0.81,26.95,1.74,26.47,20.44
2024,263,1.38,28.31,0.68,2.02,19.75
2024,264,1.0,28.2,1.84,24.69,20.77
2024,265,1.2,28.05,2.02,15.76,20.49
2024,266,0.97,27.98,1.85,9.1,20.14
2024,267,1.32,28.39,1.25,7.17,19.76
2024,268,0.76,27.74,0.97,14.07,19.72
2024,269,1.1,27.27,0.88,3.44,16.49
2024,270,1.26,28.63,0.59,11.49,18.4
2024,271,1.23,28.79,0.68,5.7,20.08
2024,272,1.27,28.52,1.05,1.65,20.6
2024,273,1.39,28.81,1.26,0.47,20.92
2024,274,1.33,28.58,1.38,6.35,20.44
2024,275,1.15,28.53,1.07,22.04,20.44
2024,276,1.07,28.0,1.49,13.45,21.14
2024,277,0.91,27.65,0.87,21.37,20.57
2024,278,0.99,28.21,1.2,12.74,20.32
2024,279,1.35,27.89,1.72,0.67,19.43
2024,280,1.2,27.85,1.37,2.65,19.66
2024,281,1.32,28.1,1.55,1.8,19.47
2024,282,1.15,28.02,1.44,3.41,19.96
2024,283,1.01,27.27,1.15,8.19,19.82
2024,284,1.19,27.76,1.06,4.96,19.87
2024,285,1.19,27.91,1.11,3.03,20.01
2024,286,1.03,28.32,1.13,1.83,20.22
2024,287,1.11,27.43,1.09,9.45,20.09
2024,288,1.29,28.65,0.79,2.53,19.92
2024,289,1.28,29.63,0.49,1.23,19.62
2024,290,0.75,28.81,0.93,2.52,20.66
2024,291,1.25,28.24,0.74,1.38,20.18
2024,292,0.95,28.25,0.76,21.03,20.36
2024,293,1.08,27.65,1.41,11.68,20.24
2024,294,0.96,26.83,1.72,22.04,20.13
2024,295,1.13,28.78,0.61,7.06,19.0
2024,296,1.16,28.98,0.58,21.11,19.55
2024,297,1.14,27.46,1.04,8.9,19.58
2024,298,1.25,27.9,1.35,8.28,18.38
2024,299,1.16,28.46,1.43,0.42,19.45
2024,300,1.22,28.41,1.54,0.02,20.88
2024,301,1.0,26.91,0.74,5.47,18.09
2024,302,1.02,27.26,1.31,5.89,18.47
2024,303,1.09,27.65,0.88,7.76,17.71
2024,304,1.09,28.3,0.66,4.37,19.06
2024,305,1.13,28.81,0.8,0.96,19.54
2024,306,1.21,28.81,0.94,2.87,20.03
2024,307,1.19,27.39,1.95,1.35,18.52
2024,308,1.22,26.59,1.81,0.01,17.71
2024,309,1.02,27.04,1.7,1.33,18.35
2024,310,0.97,26.72,1.8,1.0,18.83
2024,311,0.79,26.26,1.9,2.17,18.68
2024,312,0.95,26.55,1.9,0.36,18.41
2024,313,1.08,26.36,2.24,0.13,17.9
2024,314,1.24,26.13,1.88,0.01,16.43
2024,315,1.21,25.88,1.43,0.0,15.81
2024,316,1.27,26.29,1.45,0.0,16.71
2024,317,1.2,27.32,1.25,0.0,17.74
2024,318,1.19,27.98,1.18,0.0,18.38
2024,319,1.0,28.42,0.99,1.49,18.95
2024,320,0.84,26.71,1.04,4.51,20.34
2024,321,1.17,28.6,0.98,0.34,19.7
2024,322,0.88,27.63,1.07,17.47,20.09
2024,323,1.15,26.67,1.98,0.4,17.74
2024,324,1.19,26.95,1.81,0.42,18.19
2024,325,1.15,26.28,2.07,0.32,17.72
2024,326,1.12,25.74,1.81,0.0,16.64
2024,327,1.16,25.99,1.84,0.01,17.04
2024,328,1.09,26.7,2.1,0.0,17.88
2024,329,1.08,27.07,1.93,0.0,18.33
2024,330,1.03,27.14,1.98,0.0,18.31
2024,331,1.16,27.29,1.94,0.01,18.46
2024,332,1.16,26.77,2.37,0.0,17.78
2024,333,1.2,25.27,2.85,0.0,15.26
2024,334,1.15,23.21,2.53,0.0,13.19
2024,335,1.25,22.79,1.88,0.0,12.96
2024,336,1.25,23.73,1.55,0.0,13.49
2024,337,1.26,25.56,1.28,0.0,14.66
2024,338,1.24,26.53,1.51,0.0,16.41
2024,339,1.21,26.76,1.75,0.0,16.53
2024,340,1.18,25.94,1.68,0.0,15.57
2024,341,1.19,26.46,1.51,0.0,15.36
2024,342,1.1,26.81,1.51,0.0,16.41
2024,343,0.9,26.26,2.22,0.0,16.16
2024,344,1.15,25.28,1.82,0.0,15.06
2024,345,1.18,25.63,1.49,0.0,14.76
2024,346,1.18,26.45,1.78,0.0,15.96
2024,347,1.05,27.03,1.99,0.15,17.28
2024,348,0.72,25.7,2.57,0.76,16.36
2024,349,0.72,24.54,3.05,0.43,13.89
2024,350,1.05,23.17,3.43,0.0,11.55
2024,351,1.05,22.05,2.41,0.0,11.15
2024,352,1.22,23.3,1.97,0.0,12.55
2024,353,1.23,24.26,2.21,0.0,13.36
2024,354,1.21,23.49,2.49,0.0,12.15
2024,355,1.12,22.51,2.15,0.0,11.56
2024,356,1.18,22.61,1.88,0.0,11.27
2024,357,1.12,22.23,2.58,0.0,10.73
2024,358,1.15,22.41,2.22,0.0,10.78
2024,359,1.16,23.67,2.17,0.0,12.41
2024,360,1.12,24.07,2.24,0.0,12.51
2024,361,0.96,25.47,2.04,0.0,13.9
2024,362,1.1,26.99,2.13,0.0,15.02
2024,363,0.98,25.71,2.73,0.0,13.24
2024,364,1.15,24.23,2.26,0.0,11.7
2024,365,1.2,24.5,1.85,0.0,11.55
2024,366,1.2,23.92,2.22,0.0,11.35
2025,1,1.17,23.85,2.07,0.0,11.24
