
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,93,0.4,5.16,7.1,10.47,5.29
2024,94,0.62,2.72,7.89,7.11,4.26
2024,95,0.6,3.27,6.89,1.98,4.28
2024,96,0.93,4.25,4.44,0.0,4.06
2024,97,1.35,4.79,3.23,0.0,4.22
2024,98,0.49,7.07,5.61,9.78,5.33
2024,99,1.36,10.73,4.26,0.08,6.27
2024,100,1.28,9.96,3.26,0.0,5.8
2024,101,0.96,10.24,1.76,0.13,5.22
2024,102,0.59,8.14,3.56,2.89,6.2
2024,103,1.11,9.04,5.66,1.89,5.84
2024,104,1.35,10.29,3.8,0.0,5.44
2024,105,1.32,13.46,3.69,0.0,7.91
2024,106,1.38,11.3,3.08,0.0,5.72
2024,107,0.99,12.36,5.7,5.57,7.99
2024,108,0.76,12.52,6.08,2.41,8.03
2024,109,0.8,8.82,3.0,5.5,5.95
2024,110,1.41,7.78,5.91,0.0,4.44
2024,111,1.07,4.55,5.19,0.0,3.49
2024,112,1.44,6.76,3.05,0.0,4.03
2024,113,1.36,9.66,4.47,0.05,4.9
2024,114,0.64,10.25,6.31,0.5,6.21
2024,115,0.99,3.98,5.57,0.0,3.57
2024,116,1.47,6.17,2.54,0.0,4.27
2024,117,0.52,9.02,5.73,7.1,6.06
2024,118,0.95,14.54,5.72,6.24,9.85
2024,119,0.79,14.79,4.22,21.31,9.83
2024,120,0.82,13.44,3.34,8.33,8.66
2024,121,1.55,12.85,2.38,0.0,6.94
2024,122,1.54,14.58,3.49,0.04,6.7
2024,123,1.05,14.44,2.63,1.94,8.39
2024,124,0.99,12.46,2.67,14.44,7.72
2024,125,1.28,15.55,2.68,7.71,8.98
2024,126,1.34,10.19,3.61,1.94,6.47
2024,127,1.33,12.74,2.87,0.0,7.64
2024,128,0.91,14.64,4.48,17.42,9.14
2024,129,1.49,14.73,3.13,0.76,8.2
2024,130,0.69,11.72,5.44,12.4,7.78
2024,131,1.33,12.54,3.09,2.17,7.36
2024,132,1.56,13.04,4.06,0.23,7.05
2024,133,1.54,15.74,3.78,0.19,8.24
2024,134,0.99,16.55,2.9,9.09,10.25
2024,135,0.94,10.97,5.42,1.95,7.73
2024,136,1.46,11.51,4.76,0.03,6.99
2024,137,0.97,14.73,2.67,2.08,9.35
2024,138,1.54,16.48,1.78,0.06,9.41
2024,139,1.53,19.12,2.37,0.0,10.62
2024,140,1.58,16.37,3.39,0.01,8.49
2024,141,1.17,17.98,2.93,8.88,10.87
2024,142,1.45,19.1,4.57,0.3,11.91
2024,143,1.63,17.08,5.2,0.0,8.91
2024,144,1.65,17.3,2.03,0.0,8.23
2024,145,0.69,17.85,3.66,5.34,11.43
2024,146,1.7,15.5,2.81,0.25,7.6
2024,147,0.68,15.43,4.51,18.24,9.85
2024,148,1.0,15.71,4.43,1.58,9.08
2024,149,1.43,15.38,2.64,1.78,9.23
2024,150,1.54,13.46,4.96,4.76,7.83
2024,151,1.71,13.09,3.1,0.0,6.32
2024,152,1.47,16.64,2.91,0.0,8.16
2024,153,0.51,16.25,3.11,15.82,10.4
2024,154,1.42,15.93,2.3,0.08,9.41
2024,155,1.5,18.95,2.84,7.83,11.19
2024,156,1.07,20.58,3.45,16.64,13.13
2024,157,1.17,20.13,3.4,3.04,12.34
2024,158,1.66,18.85,5.11,0.05,10.11
2024,159,1.72,18.39,4.46,0.0,9.24
2024,160,0.84,16.94,2.29,2.45,9.84
2024,161,1.66,17.31,5.21,0.12,9.32
2024,162,1.64,14.09,4.86,0.01,6.93
2024,163,1.69,17.5,1.46,0.0,7.25
2024,164,1.69,21.86,3.03,0.2,11.1
2024,165,1.32,21.85,4.07,4.39,13.61
2024,166,1.7,18.82,3.01,0.03,10.73
2024,167,1.43,20.14,3.28,0.0,11.06
2024,168,1.61,22.03,4.63,0.24,13.11
2024,169,1.45,24.46,3.78,0.35,15.81
2024,170,1.42,23.8,4.98,0.12,14.62
2024,171,1.44,24.84,2.85,0.69,14.36
2024,172,1.38,20.14,3.48,1.36,13.28
2024,173,1.62,24.22,1.57,0.03,13.36
2024,174,1.38,24.66,5.15,41.74,14.65
2024,175,1.38,21.76,3.88,1.86,13.9
2024,176,1.7,22.55,2.32,0.01,13.0
2024,177,0.68,23.66,5.17,2.93,15.84
2024,178,1.08,22.38,3.34,1.12,13.19
2024,179,1.73,18.07,4.59,0.0,9.06
2024,180,0.57,20.9,4.23,6.61,13.62
2024,181,1.37,23.61,3.76,1.14,15.47
2024,182,1.55,17.62,6.18,0.0,8.97
2024,183,1.61,18.43,3.77,0.0,8.17
2024,184,1.35,20.96,5.3,0.1,10.47
2024,185,1.25,23.87,3.24,4.83,13.9
2024,186,0.77,22.79,1.76,0.61,14.66
2024,187,1.52,22.26,3.05,1.81,13.29
2024,188,1.44,21.62,1.96,0.05,12.04
2024,189,1.42,23.05,2.12,7.33,12.92
2024,190,1.24,23.55,2.77,1.91,14.52
2024,191,0.69,22.59,1.92,4.54,15.05
2024,192,1.4,21.68,4.15,18.01,12.88
2024,193,1.24,21.03,2.42,0.12,13.3
2024,194,1.46,22.28,1.59,0.0,13.31
2024,195,1.51,24.28,2.49,7.06,13.96
2024,196,1.0,24.57,3.81,39.01,17.51
2024,197,1.31,25.49,2.66,29.51,18.58
2024,198,1.12,24.05,2.79,5.09,16.9
2024,199,1.59,22.58,4.16,0.16,12.89
2024,200,1.46,20.32,3.71,0.0,9.88
2024,201,1.52,21.09,1.66,0.0,9.9
2024,202,1.22,22.13,1.17,0.0,10.5
2024,203,1.15,22.31,1.58,0.03,12.5
2024,204,1.31,22.68,1.29,0.04,13.28
2024,205,1.3,23.46,2.34,2.65,14.43
2024,206,0.89,21.47,3.23,1.32,12.63
2024,207,1.46,21.08,3.65,0.0,11.12
2024,208,1.39,21.9,2.03,0.0,9.82
2024,209,1.48,22.86,2.65,0.01,11.39
2024,210,0.98,23.29,3.52,1.41,14.99
2024,211,1.01,23.8,4.12,5.44,16.47
2024,212,1.36,25.28,2.06,0.03,15.93
2024,213,1.19,25.84,2.02,0.1,17.07
2024,214,0.95,25.43,1.96,8.08,18.17
2024,215,1.1,24.33,3.72,4.47,16.79
2024,216,1.34,24.9,2.58,0.0,16.2
2024,217,1.33,26.05,1.52,0.09,15.31
2024,218,1.11,24.44,3.32,9.44,16.39
2024,219,0.63,22.38,6.2,8.02,13.52
2024,220,1.38,22.05,5.11,0.0,11.49
2024,221,1.45,23.1,2.35,0.0,12.78
2024,222,1.18,20.52,5.11,0.0,10.03
2024,223,1.5,20.21,5.19,0.0,9.62
2024,224,1.4,21.13,3.64,0.0,10.32
2024,225,0.99,21.94,2.07,0.0,10.56
2024,226,1.39,22.94,1.39,0.0,11.24
2024,227,1.24,23.42,1.81,0.0,12.39
2024,228,0.54,23.01,5.09,10.39,14.2
2024,229,1.25,24.45,3.41,7.05,16.25
2024,230,1.0,23.07,3.74,7.31,15.12
2024,231,0.91,22.25,5.76,3.59,14.2
2024,232,1.36,21.07,6.07,0.05,11.33
2024,233,1.29,19.23,4.51,0.0,9.1
2024,234,1.32,20.01,2.06,0.0,7.69
2024,235,1.29,21.36,1.19,0.0,7.13
2024,236,1.31,21.72,2.4,0.0,9.09
2024,237,1.22,23.8,1.59,0.0,13.04
2024,238,1.36,25.83,3.29,0.0,13.45
2024,239,1.28,26.66,4.07,0.01,14.85
2024,240,1.25,27.66,2.66,13.52,16.8
2024,241,0.97,24.33,2.78,0.74,16.68
2024,242,1.23,23.42,2.7,1.35,15.27
2024,243,0.97,24.98,3.12,3.82,15.76
2024,244,1.3,23.32,2.61,0.0,11.82
2024,245,1.28,21.29,5.83,0.0,11.11
2024,246,1.34,20.61,3.04,0.0,8.48
2024,247,1.32,20.56,3.13,0.0,8.07
2024,248,1.29,21.43,2.71,0.0,8.77
2024,249,1.18,23.12,3.0,0.29,11.65
2024,250,0.97,19.44,5.87,0.22,10.66
2024,251,1.15,16.18,5.55,0.18,7.77
2024,252,1.01,18.23,3.98,0.0,7.55
2024,253,1.18,20.4,4.06,0.0,9.8
2024,254,1.1,21.55,2.23,0.0,8.25
2024,255,1.05,21.92,2.4,0.0,8.74
2024,256,1.12,22.24,2.96,0.0,11.25
2024,257,1.07,21.97,3.63,0.0,11.92
2024,258,1.15,22.9,3.25,0.0,12.58
2024,259,1.1,22.85,2.91,0.0,12.01
2024,260,1.1,22.29,2.64,0.0,10.13
2024,261,1.08,21.47,2.68,0.0,10.88
2024,262,1.07,21.51,2.66,0.0,9.4
2024,263,1.06,23.29,2.09,0.0,10.69
2024,264,0.9,23.91,2.9,3.44,13.19
2024,265,1.02,24.05,1.88,0.01,12.0
2024,266,0.4,21.24,4.63,21.88,13.48
2024,267,0.55,18.67,4.33,0.57,9.04
2024,268,0.43,18.78,3.37,22.32,11.46
2024,269,0.97,19.59,2.81,0.09,9.57
2024,270,1.01,20.24,3.14,0.0,9.86
2024,271,0.58,20.53,8.24,0.17,10.52
2024,272,0.39,20.56,6.85,4.22,12.27
2024,273,0.72,20.7,5.31,0.01,11.81
2024,274,0.78,20.35,2.51,0.0,12.46
2024,275,0.86,18.05,5.98,0.06,8.1
2024,276,0.98,17.75,3.4,0.0,6.14
2024,277,0.94,17.62,3.62,0.0,8.5
2024,278,0.81,18.5,5.46,0.72,8.81
2024,279,0.86,20.43,6.08,0.01,10.06
2024,280,0.92,18.83,6.48,0.0,8.49
2024,281,0.92,15.76,4.26,0.0,5.72
2024,282,0.91,17.34,3.59,0.0,7.13
2024,283,0.85,16.08,3.25,0.0,7.94
2024,284,0.85,16.6,3.33,0.0,6.77
2024,285,0.79,18.63,4.49,0.0,8.35
2024,286,0.63,16.59,5.76,1.19,8.92
2024,287,0.62,14.9,6.71,1.89,7.86
2024,288,0.61,12.03,5.98,5.25,6.4
2024,289,0.5,10.61,7.1,11.41,5.97
2024,290,0.8,11.25,3.75,0.13,5.0
2024,291,0.8,12.64,4.2,0.0,4.69
2024,292,0.79,13.64,4.54,0.0,5.83
2024,293,0.78,14.43,3.24,0.01,6.55
2024,294,0.74,16.27,4.77,0.0,7.18
2024,295,0.72,17.02,4.31,0.0,7.46
2024,296,0.47,16.74,5.62,0.07,7.49
2024,297,0.67,14.87,5.16,0.0,6.51
2024,298,0.73,13.98,3.46,15.06,4.91
2024,299,0.62,13.73,4.39,1.95,6.86
2024,300,0.71,11.75,4.28,0.0,4.92
2024,301,0.7,11.94,2.33,0.0,4.37
2024,302,0.57,13.26,6.08,0.0,6.38
2024,303,0.65,19.58,7.73,0.0,10.26
2024,304,0.55,19.94,7.5,0.07,10.09
2024,305,0.38,14.97,9.56,1.78,8.16
2024,306,0.6,8.83,3.74,0.01,4.71
2024,307,0.6,10.71,3.52,0.0,5.46
2024,308,0.31,13.9,7.09,1.32,7.05
2024,309,0.23,16.77,5.86,21.3,11.31
2024,310,0.2,16.91,6.97,19.39,11.22
2024,311,0.31,11.99,3.81,0.11,7.24
2024,312,0.58,11.14,3.36,0.01,5.85
2024,313,0.58,11.31,4.7,0.0,6.14
2024,314,0.3,11.72,5.69,0.75,5.94
2024,315,0.44,12.51,6.07,6.03,7.42
2024,316,0.53,10.34,7.23,0.03,5.89
2024,317,0.51,8.88,5.54,0.0,4.87
2024,318,0.34,9.37,6.48,7.48,5.77
2024,319,0.18,11.3,4.22,5.06,7.39
2024,320,0.25,10.48,2.8,0.04,6.1
2024,321,0.28,10.54,4.42,0.0,5.94
2024,322,0.34,11.23,4.23,0.2,7.47
2024,323,0.19,12.19,4.5,8.75,8.57
2024,324,0.39,13.26,6.69,3.22,8.04
2024,325,0.44,6.45,6.94,1.24,4.56
2024,326,0.21,3.84,8.51,5.69,4.46
2024,327,0.23,7.5,6.98,0.6,5.5
2024,328,0.25,5.77,4.05,0.05,4.63
2024,329,0.38,7.24,4.24,0.0,5.29
2024,330,0.23,8.4,4.72,0.16,6.12
2024,331,0.47,2.2,5.85,0.0,3.12
2024,332,0.22,5.24,2.82,0.01,3.77
2024,333,0.24,1.33,6.54,0.07,3.35
2024,334,0.21,-1.93,7.64,0.09,2.5
2024,335,0.39,-3.34,7.11,0.0,2.22
2024,336,0.4,-3.6,5.66,0.0,2.51
2024,337,0.31,-2.37,4.02,0.6,2.71
2024,338,0.41,-0.78,6.11,0.03,2.86
2024,339,0.27,-0.13,10.23,0.12,3.13
2024,340,0.39,-3.67,8.36,0.1,2.26
2024,341,0.36,-1.31,6.16,0.0,2.4
2024,342,0.37,2.68,7.63,0.0,3.67
2024,343,0.4,5.41,5.13,0.04,5.35
2024,344,0.38,6.33,5.22,0.05,5.32
2024,345,0.21,1.42,4.8,0.0,3.31
2024,346,0.28,-2.14,7.4,0.04,2.39
2024,347,0.27,-8.58,6.05,0.0,1.45
2024,348,0.34,-3.51,4.28,0.0,2.09
2024,349,0.22,1.56,7.34,5.8,3.38
2024,350,0.15,4.45,3.69,2.99,5.07
2024,351,0.21,4.86,5.49,0.78,5.08
2024,352,0.33,2.36,4.26,0.0,3.59
2024,353,0.26,0.64,5.05,0.02,3.05
2024,354,0.3,-0.02,4.15,2.39,2.75
2024,355,0.21,1.04,7.05,1.96,3.35
2024,356,0.35,-2.43,3.74,0.0,2.18
2024,357,0.27,-0.34,5.75,0.0,2.71
2024,358,0.15,2.09,6.04,0.13,3.86
2024,359,0.2,2.37,3.19,0.0,3.44
2024,360,0.22,2.55,2.64,0.1,3.7
2024,361,0.17,3.66,3.31,0.51,4.83
2024,362,0.16,5.43,4.99,5.29,5.53
2024,363,0.3,6.63,4.41,0.06,5.45
2024,364,0.12,4.41,5.09,15.23,4.99
2024,365,0.32,2.4,3.32,0.27,4.03
2024,366,0.15,3.13,7.07,8.06,4.32
2025,1,0.24,-0.73,7.02,0.11,2.65
