
YEAR,DOY,ALLSKY_SFC_UVA,T2M,WS2M,PRECTOTCORR,QV2M
2024,240,0.95,30.67,0.58,2.69,16.61
2024,241,0.5,30.77,0.57,0.96,16.48
2024,242,0.91,30.85,0.72,0.07,15.91
2024,243,1.25,31.12,0.7,0.0,14.87
2024,244,1.27,31.79,0.69,0.04,15.0
2024,245,0.97,31.96,0.78,0.01,13.67
2024,246,1.03,32.08,0.65,0.0,15.4
2024,247,1.13,31.94,0.68,1.5,16.89
2024,248,1.24,32.06,0.7,1.13,16.58
2024,249,0.79,31.75,0.66,5.19,16.23
2024,250,0.68,31.42,0.52,1.94,17.07
2024,251,1.3,31.88,0.69,0.04,15.56
2024,252,1.3,31.9,0.75,0.0,14.56
2024,253,0.93,32.73,0.52,0.0,15.32
2024,254,1.1,33.1,0.78,0.0,15.17
2024,255,1.32,32.77,0.83,0.0,13.62
2024,256,1.4,32.37,0.9,0.0,13.18
2024,257,1.11,32.87,0.84,0.01,13.78
2024,258,0.99,32.99,0.76,0.0,15.01
2024,259,0.91,33.26,0.76,0.0,15.14
2024,260,0.93,33.49,0.75,0.0,14.31
2024,261,0.85,33.22,0.7,0.27,14.62
2024,262,0.91,33.3,0.69,0.46,14.99
2024,263,1.07,33.29,0.74,0.17,14.61
2024,264,1.29,33.78,0.95,0.0,12.9
2024,265,1.22,33.8,0.9,0.0,12.77
2024,266,1.2,32.79,0.79,0.0,12.79
2024,267,1.09,33.52,0.62,2.75,13.33
2024,268,0.62,32.34,0.48,1.47,16.01
2024,269,0.96,32.83,0.66,0.41,15.91
2024,270,0.96,33.52,0.71,1.23,15.86
2024,271,1.1,32.5,0.72,16.36,17.06
2024,272,0.94,31.32,0.56,9.42,18.14
2024,273,0.91,30.64,0.61,3.04,18.01
2024,274,0.87,29.15,0.57,0.62,18.48
2024,275,0.97,30.83,0.55,0.01,16.8
2024,276,1.37,32.09,0.56,0.0,16.25
2024,277,1.18,32.54,0.75,1.39,15.98
2024,278,1.44,31.11,0.78,0.54,16.63
2024,279,1.3,32.16,0.72,0.05,15.73
2024,280,1.3,32.09,0.61,3.11,16.71
2024,281,1.05,31.91,0.73,0.69,16.98
2024,282,1.29,32.47,0.9,0.0,16.32
2024,283,1.44,33.09,0.83,0.01,15.88
2024,284,1.35,33.33,0.79,0.02,15.22
2024,285,1.34,33.88,0.7,0.0,13.61
2024,286,1.19,33.05,0.83,4.17,14.9
2024,287,1.0,31.56,0.87,0.31,17.0
2024,288,1.07,32.84,0.75,0.01,15.82
2024,289,1.12,33.0,0.64,0.0,14.59
2024,290,0.92,33.6,0.57,0.18,14.92
2024,291,1.1,33.63,0.64,0.04,14.97
2024,292,1.31,33.9,0.72,0.0,15.08
2024,293,1.21,34.2,0.59,0.21,15.65
2024,294,0.45,34.7,0.59,0.14,15.75
2024,295,1.2,33.72,0.7,4.87,16.92
2024,296,0.65,31.68,0.9,2.85,18.08
2024,297,1.21,32.49,0.73,0.08,16.72
2024,298,1.17,34.25,0.58,0.0,15.63
2024,299,1.23,34.65,0.75,0.0,15.57
2024,300,1.05,34.62,0.83,0.0,14.77
2024,301,0.74,34.81,0.98,0.0,13.09
2024,302,1.17,33.82,0.87,0.0,13.21
2024,303,1.44,33.87,0.71,0.0,12.44
2024,304,1.32,34.44,0.52,1.73,12.45
2024,305,0.99,33.9,0.61,0.64,14.17
2024,306,1.12,34.72,0.76,0.05,14.86
2024,307,1.1,34.89,0.88,0.0,14.63
2024,308,1.08,34.7,0.8,0.03,13.18
2024,309,0.46,32.48,0.59,28.4,16.81
2024,310,1.24,31.64,0.58,3.56,17.57
2024,311,0.52,30.13,0.7,11.14,18.45
2024,312,1.31,31.68,0.63,0.9,16.73
2024,313,0.95,31.04,0.82,0.02,17.21
2024,314,1.06,30.9,0.7,0.99,18.43
2024,315,0.44,30.35,0.59,1.66,18.47
2024,316,0.97,31.46,0.5,0.22,17.37
2024,317,1.06,31.12,0.61,0.01,17.6
2024,318,0.86,31.76,0.67,0.95,16.81
2024,319,0.78,28.53,0.53,0.58,17.97
2024,320,0.44,30.77,0.66,6.15,16.94
2024,321,0.72,28.6,0.76,0.91,18.05
2024,322,1.23,31.01,0.67,0.02,16.12
2024,323,1.17,32.0,0.65,0.0,15.67
2024,324,0.7,32.22,0.5,1.53,16.78
2024,325,0.83,31.98,0.68,0.7,17.36
2024,326,0.59,32.55,0.49,0.93,16.79
2024,327,0.82,31.28,0.49,4.62,17.18
2024,328,0.84,30.2,0.52,1.65,17.8
2024,329,1.02,30.49,0.5,1.94,17.24
2024,330,0.91,31.96,0.45,2.24,17.15
2024,331,0.55,31.48,0.71,8.56,17.95
2024,332,0.91,30.23,0.79,3.21,18.66
2024,333,1.11,31.61,0.78,0.01,16.79
2024,334,1.06,31.66,0.78,0.0,15.94
2024,335,1.07,32.22,0.75,0.02,15.57
2024,336,0.99,32.32,0.57,0.69,15.68
2024,337,1.13,32.22,0.64,1.23,16.91
2024,338,1.0,30.87,0.66,0.04,17.12
2024,339,0.83,31.63,0.47,0.67,17.31
2024,340,0.85,31.43,0.6,0.67,17.78
2024,341,0.51,29.35,0.56,11.14,17.79
2024,342,0.78,27.77,0.84,17.04,18.72
2024,343,1.04,28.94,0.79,1.42,17.42
2024,344,1.14,30.25,0.68,1.26,17.16
2024,345,0.94,29.71,0.69,4.25,18.44
2024,346,0.84,29.25,0.66,4.31,18.8
2024,347,1.2,28.67,0.58,1.26,18.31
2024,348,1.06,28.76,0.51,16.52,18.6
2024,349,1.21,28.06,0.7,6.63,19.04
2024,350,1.0,28.71,0.88,3.0,17.73
2024,351,0.81,27.36,0.69,14.44,19.2
2024,352,0.64,27.43,0.63,10.78,19.28
2024,353,0.86,25.78,0.62,6.45,19.06
2024,354,0.87,27.46,0.59,4.26,19.18
2024,355,0.87,27.38,0.68,7.08,19.55
2024,356,1.1,27.93,0.62,4.0,19.5
2024,357,1.02,28.64,0.69,3.7,19.05
2024,358,1.29,28.28,0.66,1.73,18.66
2024,359,0.91,28.07,0.69,5.37,19.2
2024,360,1.05,27.88,0.54,8.65,19.23
2024,361,0.87,27.33,0.63,12.56,19.72
2024,362,0.82,27.09,0.58,7.51,19.52
2024,363,1.02,27.63,0.68,1.07,19.14
2024,364,0.8,28.36,0.54,1.08,17.77
2024,365,1.04,27.84,0.62,4.81,18.37
2024,366,1.34,27.5,0.82,5.07,18.87
2025,1,1.01,27.03,0.71,3.28,19.14
